Acme Web CPU Usage,Acme Web Memory Usage,Acme Web Memory Usage,MongoDB CPU Usage,MongoDB Memory Usage,MongoDB Memory Usage,Probe App CPU Usage,Probe App Memory Usage,Avg Host CPU Usage,Host CPU 0 Usage,Host CPU 1 Usage,Host Mem Usage,Host Mem Usage,Host Mem Usage,Host Mem Total,Host Mem Total,Host Mem Total
8.1,44744704,44744704,5.8,200740864,200740864,49,55115776,44,47,41,829026304,829026304,829026304,8126898176,8126898176,8126898176
6.8,44744704,44744704,4.1,200568832,200568832,46,55115776,44,43,45,829026304,829026304,829026304,8126898176,8126898176,8126898176
6.4,44744704,44744704,3.7,200667136,200667136,41,55115776,41,44,38,829026304,829026304,829026304,8126898176,8126898176,8126898176
4.4,44744704,44744704,2.9,200564736,200564736,44,55115776,32,51,13,829026304,829026304,829026304,8126898176,8126898176,8126898176
1.4,44744704,44744704,1.1,200564736,200564736,32,49393664,9.5,13,6.3,829026304,829026304,829026304,8126898176,8126898176,8126898176
0.007,44744704,44744704,0.21,200564736,200564736,7.7,49393664,3.7,4.2,3.2,829026304,829026304,829026304,8126898176,8126898176,8126898176
0.0066,44744704,44744704,0.22,200564736,200564736,0,49393664,2.9,2.4,3.4,829026304,829026304,829026304,8126898176,8126898176,8126898176
0.0069,44744704,44744704,0.22,200564736,200564736,0,49393664,4,3.8,4.2,829022208,829022208,829022208,8126898176,8126898176,8126898176
0.0071,44744704,44744704,0.24,200564736,200564736,0,49393664,3.3,3.5,3.1,829538304,829538304,829538304,8126898176,8126898176,8126898176
0.0075,44744704,44744704,0.25,200564736,200564736,3.1,55238656,6.5,4,9,829022208,829022208,829022208,8126898176,8126898176,8126898176
2.1,44744704,44744704,1,200732672,200732672,26,55238656,36,32,39,829280256,829280256,829280256,8126898176,8126898176,8126898176
4.7,44744704,44744704,3.6,201056256,201056256,48,55238656,44,49,39,829022208,829022208,829022208,8126898176,8126898176,8126898176
6.3,44744704,44744704,4.6,200740864,200740864,47,55238656,43,40,46,829280256,829280256,829280256,8126898176,8126898176,8126898176
6.6,44744704,44744704,3.9,200966144,200966144,44,55238656,44,42,45,829280256,829280256,829280256,8126898176,8126898176,8126898176
6.9,44744704,44744704,4.2,201068544,201068544,51,55238656,45,46,45,829280256,829280256,829280256,8126898176,8126898176,8126898176
7.2,44744704,44744704,3.8,200880128,200880128,48,55238656,43,45,40,829280256,829280256,829280256,8126898176,8126898176,8126898176
6.1,44744704,44744704,3.6,201089024,201089024,44,55238656,43,47,39,829022208,829022208,829022208,8126898176,8126898176,8126898176
6.1,44744704,44744704,3.9,200925184,200925184,50,55238656,42,53,31,829022208,829022208,829022208,8126898176,8126898176,8126898176
6.3,44744704,44744704,4.1,200757248,200757248,54,55238656,42,47,36,829022208,829022208,829022208,8126898176,8126898176,8126898176
5.7,44744704,44744704,3.7,199602176,199602176,53,55238656,43,47,40,829018112,829018112,829018112,8126898176,8126898176,8126898176
6.8,44744704,44744704,4.1,199950336,199950336,41,55238656,44,48,39,829276160,829276160,829276160,8126898176,8126898176,8126898176
6.5,44744704,44744704,4.5,199892992,199892992,46,55242752,44,47,40,829276160,829276160,829276160,8126898176,8126898176,8126898176
6.3,44744704,44744704,4,199864320,199864320,56,55242752,42,50,35,829018112,829018112,829018112,8126898176,8126898176,8126898176
6.8,44744704,44744704,4.6,199847936,199847936,46,55242752,45,52,38,829276160,829276160,829276160,8126898176,8126898176,8126898176
5.9,44744704,44744704,5,199995392,199995392,48,55242752,41,35,47,829018112,829018112,829018112,8126898176,8126898176,8126898176
6.7,44744704,44744704,4.6,199966720,199966720,49,55242752,47,40,54,829018112,829018112,829018112,8126898176,8126898176,8126898176
8.2,44744704,44744704,4.7,200151040,200151040,49,55242752,44,40,49,830648320,830648320,830648320,8126898176,8126898176,8126898176
7.4,44744704,44744704,4.3,200089600,200089600,50,55242752,46,48,44,897875968,897875968,897875968,8126898176,8126898176,8126898176
6,44744704,44744704,3.7,200048640,200048640,47,55242752,39,27,51,882638848,882638848,882638848,8126898176,8126898176,8126898176
3.7,44744704,44744704,2.6,200060928,200060928,49,55242752,32,15,49,832790528,832790528,832790528,8126898176,8126898176,8126898176
0.48,44744704,44744704,0.68,200065024,200065024,24,49512448,3.1,3.6,2.6,833400832,833400832,833400832,8126898176,8126898176,8126898176
0.0064,44744704,44744704,0.21,200065024,200065024,0.041,49512448,3.7,4.4,3,832884736,832884736,832884736,8126898176,8126898176,8126898176
0.0066,44744704,44744704,0.23,200065024,200065024,0,49512448,3.2,3.6,2.8,833175552,833175552,833175552,8126898176,8126898176,8126898176
0.0073,44744704,44744704,0.26,200065024,200065024,0,49512448,3.8,4.4,3.2,832917504,832917504,832917504,8126898176,8126898176,8126898176
0.007,44744704,44744704,0.24,200065024,200065024,0,49512448,3.2,3.6,2.8,833085440,833085440,833085440,8126898176,8126898176,8126898176
0.17,44744704,44744704,0.98,200380416,200380416,10,55365632,17,20,14,832274432,832274432,832274432,8126898176,8126898176,8126898176
2,44744704,44744704,2.4,200187904,200187904,38,55365632,39,51,27,832000000,832000000,832000000,8126898176,8126898176,8126898176
6,44744704,44744704,3.2,200261632,200261632,50,55365632,44,46,43,831553536,831553536,831553536,8126898176,8126898176,8126898176
7.7,44744704,44744704,4,200359936,200359936,50,55365632,45,49,42,831291392,831291392,831291392,8126898176,8126898176,8126898176
7.3,44744704,44744704,4.6,200335360,200335360,51,55365632,46,41,51,831533056,831533056,831533056,8126898176,8126898176,8126898176
8.1,44744704,44744704,4.4,200437760,200437760,51,55365632,45,52,38,831275008,831275008,831275008,8126898176,8126898176,8126898176
6.4,44744704,44744704,4,200134656,200134656,52,55365632,46,46,45,831275008,831275008,831275008,8126898176,8126898176,8126898176
6.5,44744704,44744704,3.5,200212480,200212480,48,55365632,44,46,42,831799296,831799296,831799296,8126898176,8126898176,8126898176
7.2,44744704,44744704,3.7,200429568,200429568,48,55365632,44,54,34,831602688,831602688,831602688,8126898176,8126898176,8126898176
6,44744704,44744704,4.1,200241152,200241152,54,55365632,45,37,53,831520768,831520768,831520768,8126898176,8126898176,8126898176
7.1,44744704,44744704,3.8,200323072,200323072,56,55369728,45,37,54,831553536,831553536,831553536,8126898176,8126898176,8126898176
6.7,44744704,44744704,3.8,200572928,200572928,48,55369728,45,52,37,832585728,832585728,832585728,8126898176,8126898176,8126898176
5.8,44744704,44744704,4.9,200167424,200167424,47,55369728,46,52,41,831295488,831295488,831295488,8126898176,8126898176,8126898176
6.5,44744704,44744704,5.1,200392704,200392704,56,55369728,45,54,36,831295488,831295488,831295488,8126898176,8126898176,8126898176
6.5,44744704,44744704,4,200478720,200478720,52,55369728,44,40,48,831553536,831553536,831553536,8126898176,8126898176,8126898176
7,44744704,44744704,4.1,200318976,200318976,45,55369728,47,39,55,832065536,832065536,832065536,8126898176,8126898176,8126898176
7.6,44744704,44744704,4.5,200294400,200294400,55,55369728,48,50,45,832032768,832032768,832032768,8126898176,8126898176,8126898176
8,44744704,44744704,4.5,200302592,200302592,56,55369728,48,35,60,831516672,831516672,831516672,8126898176,8126898176,8126898176
7,44744704,44744704,4.3,200396800,200396800,46,55369728,46,49,42,830443520,830443520,830443520,8126898176,8126898176,8126898176
5,44744704,44744704,3.7,200323072,200323072,45,55369728,41,30,53,830701568,830701568,830701568,8126898176,8126898176,8126898176
3,44744704,44744704,1.9,200327168,200327168,48,49643520,23,24,21,830955520,830955520,830955520,8126898176,8126898176,8126898176
0.52,44744704,44744704,0.35,200327168,200327168,23,49643520,3,3.2,2.8,830439424,830439424,830439424,8126898176,8126898176,8126898176
0.0067,44744704,44744704,0.25,200327168,200327168,0,49643520,4.1,3.6,4.6,830697472,830697472,830697472,8126898176,8126898176,8126898176
0.0061,44744704,44744704,0.21,200327168,200327168,0,49643520,3.3,2.8,3.8,830697472,830697472,830697472,8126898176,8126898176,8126898176
0.0065,44744704,44744704,0.95,200577024,200577024,0,49643520,5.1,3.8,6.4,830439424,830439424,830439424,8126898176,8126898176,8126898176
0.0063,44744704,44744704,0.95,200290304,200290304,0,49643520,3.3,2.8,3.8,830439424,830439424,830439424,8126898176,8126898176,8126898176
0.91,44744704,44744704,0.76,200310784,200310784,15,54910976,26,18,33,830697472,830697472,830697472,8126898176,8126898176,8126898176
2.9,44744704,44744704,2.2,200384512,200384512,47,54910976,44,51,36,830697472,830697472,830697472,8126898176,8126898176,8126898176
6.1,44744704,44744704,3.4,200720384,200720384,55,54910976,47,39,56,830439424,830439424,830439424,8126898176,8126898176,8126898176
7.1,44744704,44744704,3.9,200552448,200552448,50,54910976,45,39,51,831729664,831729664,831729664,8126898176,8126898176,8126898176
6.5,44744704,44744704,4.1,200515584,200515584,53,54910976,48,47,49,830697472,830697472,830697472,8126898176,8126898176,8126898176
8.1,44744704,44744704,4.5,200622080,200622080,58,54910976,48,48,47,830439424,830439424,830439424,8126898176,8126898176,8126898176
7.4,44744704,44744704,4.2,200568832,200568832,51,54910976,45,38,52,830439424,830439424,830439424,8126898176,8126898176,8126898176
6.3,44744704,44744704,3.7,200519680,200519680,54,54910976,45,41,49,830697472,830697472,830697472,8126898176,8126898176,8126898176
5.9,44744704,44744704,3.6,200441856,200441856,59,54910976,46,40,52,830439424,830439424,830439424,8126898176,8126898176,8126898176
5.7,44744704,44744704,4.3,200425472,200425472,53,54915072,47,46,48,830439424,830439424,830439424,8126898176,8126898176,8126898176
6.3,44744704,44744704,5.2,200634368,200634368,57,54915072,49,41,56,830259200,830259200,830259200,8126898176,8126898176,8126898176
6.5,44744704,44744704,4.9,200613888,200613888,52,54915072,47,30,63,830980096,830980096,830980096,8126898176,8126898176,8126898176
6.9,44744704,44744704,4.3,200441856,200441856,53,54915072,46,35,57,829947904,829947904,829947904,8126898176,8126898176,8126898176
6.9,44744704,44744704,3.4,200376320,200376320,58,54915072,45,56,33,830205952,830205952,830205952,8126898176,8126898176,8126898176
5.8,44744704,44744704,3.9,200343552,200343552,54,54915072,46,52,41,829947904,829947904,829947904,8126898176,8126898176,8126898176
5.6,44744704,44744704,4.3,200564736,200564736,54,54915072,47,57,38,829947904,829947904,829947904,8126898176,8126898176,8126898176
8.6,44744704,44744704,4.6,200622080,200622080,52,54915072,50,45,56,829947904,829947904,829947904,8126898176,8126898176,8126898176
8.4,44744704,44744704,5.3,200437760,200437760,54,54915072,48,47,48,829947904,829947904,829947904,8126898176,8126898176,8126898176
7,44744704,44744704,4.6,200396800,200396800,57,54915072,48,48,47,830205952,830205952,830205952,8126898176,8126898176,8126898176
5.4,44744704,44744704,3.1,200245248,200245248,54,54915072,39,59,19,829947904,829947904,829947904,8126898176,8126898176,8126898176
1.6,44744704,44744704,1.3,200249344,200249344,38,49356800,15,26,5.4,829947904,829947904,829947904,8126898176,8126898176,8126898176
0.036,44744704,44744704,0.38,200249344,200249344,9.4,49197056,3.8,4,3.6,830205952,830205952,830205952,8126898176,8126898176,8126898176
0.0059,44744704,44744704,0.88,200372224,200372224,0,49197056,5.7,7.2,4.2,829947904,829947904,829947904,8126898176,8126898176,8126898176
0.006,44744704,44744704,0.91,200273920,200273920,0,49197056,2.9,3,2.8,829947904,829947904,829947904,8126898176,8126898176,8126898176
0.0065,44744704,44744704,0.26,200273920,200273920,0,49197056,4.1,4.6,3.6,829947904,829947904,829947904,8126898176,8126898176,8126898176
0.0074,44744704,44744704,0.24,200273920,200273920,0,49197056,3.1,3.2,3,829947904,829947904,829947904,8126898176,8126898176,8126898176
1.4,44744704,44744704,0.99,200437760,200437760,28,55058432,37,32,43,829947904,829947904,829947904,8126898176,8126898176,8126898176
4,44744704,44744704,3,200208384,200208384,54,55058432,47,28,66,829947904,829947904,829947904,8126898176,8126898176,8126898176
5.9,44744704,44744704,3.5,200200192,200200192,58,55058432,47,51,42,829947904,829947904,829947904,8126898176,8126898176,8126898176
6.7,44744704,44744704,3.3,200409088,200409088,58,55058432,48,50,46,829947904,829947904,829947904,8126898176,8126898176,8126898176
7.6,44744704,44744704,4.2,200314880,200314880,53,55058432,50,38,62,829685760,829685760,829685760,8126898176,8126898176,8126898176
8,44744704,44744704,4.8,200335360,200335360,56,55058432,49,42,57,829939712,829939712,829939712,8126898176,8126898176,8126898176
7.1,44744704,44744704,4.4,200155136,200155136,62,55058432,47,42,52,829681664,829681664,829681664,8126898176,8126898176,8126898176
6.1,44744704,44744704,3.7,200142848,200142848,59,55062528,47,43,50,829681664,829681664,829681664,8126898176,8126898176,8126898176
5.9,44744704,44744704,4.7,200097792,200097792,51,55062528,49,48,51,829681664,829681664,829681664,8126898176,8126898176,8126898176
6.1,44744704,44744704,4.8,199921664,199921664,59,55062528,48,36,61,829685760,829685760,829685760,8126898176,8126898176,8126898176
6.7,44744704,44744704,3.8,200142848,200142848,59,55062528,48,54,42,829943808,829943808,829943808,8126898176,8126898176,8126898176
6.6,44744704,44744704,4,199983104,199983104,55,55062528,46,40,52,829943808,829943808,829943808,8126898176,8126898176,8126898176
6.1,44744704,44744704,4,199999488,199999488,61,55062528,48,39,56,829669376,829669376,829669376,8126898176,8126898176,8126898176
5.7,44744704,44744704,3.8,199839744,199839744,54,55062528,46,39,53,829927424,829927424,829927424,8126898176,8126898176,8126898176
5.6,44744704,44744704,3.7,199802880,199802880,54,55062528,48,44,52,829927424,829927424,829927424,8126898176,8126898176,8126898176
7.1,44744704,44744704,4.8,199933952,199933952,57,55062528,50,44,56,829669376,829669376,829669376,8126898176,8126898176,8126898176
7.4,44744704,44744704,5.2,199770112,199770112,53,55062528,50,59,41,829669376,829669376,829669376,8126898176,8126898176,8126898176
8,44744704,44744704,4.2,199712768,199712768,56,55062528,64,67,61,831602688,831602688,831602688,8126898176,8126898176,8126898176
7.4,44744704,44744704,4.3,199557120,199557120,55,55062528,71,84,58,829906944,829906944,829906944,8126898176,8126898176,8126898176
3.8,44744704,44744704,3.2,199426048,199426048,56,55062528,53,48,57,829906944,829906944,829906944,8126898176,8126898176,8126898176
0.94,44744704,44744704,1.6,199884800,199884800,36,49336320,8,6.8,9.2,829648896,829648896,829648896,8126898176,8126898176,8126898176
0.0063,44744704,44744704,0.97,199688192,199688192,4.4,49336320,3.8,3.8,3.8,829648896,829648896,829648896,8126898176,8126898176,8126898176
0.0058,44744704,44744704,0.23,199757824,199757824,0,49336320,3.2,3.2,3.2,829906944,829906944,829906944,8126898176,8126898176,8126898176
0.0064,44744704,44744704,0.24,199757824,199757824,0,49336320,4.3,4.4,4.2,829906944,829906944,829906944,8126898176,8126898176,8126898176
0.0073,44744704,44744704,0.16,199757824,199757824,0,49336320,2.9,3.2,2.6,829648896,829648896,829648896,8126898176,8126898176,8126898176
0.19,44744704,44744704,0.32,199761920,199761920,6.1,55189504,9.9,13,7,829902848,829902848,829902848,8126898176,8126898176,8126898176
2.1,44744704,44744704,1.6,199827456,199827456,40,55189504,44,54,34,829902848,829902848,829902848,8126898176,8126898176,8126898176
5.3,44744704,44744704,3.4,199778304,199778304,63,55189504,49,43,54,829935616,829935616,829935616,8126898176,8126898176,8126898176
7,44744704,44744704,3.7,199720960,199720960,54,55189504,50,45,55,830451712,830451712,830451712,8126898176,8126898176,8126898176
7,44744704,44744704,4,199663616,199663616,53,55189504,51,52,50,829972480,829972480,829972480,8126898176,8126898176,8126898176
7.1,44744704,44744704,4.6,199888896,199888896,60,55189504,50,63,37,829677568,829677568,829677568,8126898176,8126898176,8126898176
7.1,44744704,44744704,4.3,199766016,199766016,58,55189504,50,44,55,829677568,829677568,829677568,8126898176,8126898176,8126898176
5.7,44744704,44744704,4.8,199630848,199630848,61,55193600,50,45,55,829935616,829935616,829935616,8126898176,8126898176,8126898176
5.6,44744704,44744704,4.5,199561216,199561216,63,55193600,49,43,55,829419520,829419520,829419520,8126898176,8126898176,8126898176
6.3,44744704,44744704,3.8,199520256,199520256,64,55193600,48,47,49,829677568,829677568,829677568,8126898176,8126898176,8126898176
5.8,44744704,44744704,3.9,199716864,199716864,64,55193600,51,43,58,829935616,829935616,829935616,8126898176,8126898176,8126898176
6.6,44744704,44744704,3.9,199446528,199446528,56,55193600,48,50,46,829677568,829677568,829677568,8126898176,8126898176,8126898176
6.7,44744704,44744704,4.4,199282688,199282688,60,55193600,49,46,53,829935616,829935616,829935616,8126898176,8126898176,8126898176
6.4,44744704,44744704,4,199495680,199495680,57,55193600,48,52,43,829644800,829644800,829644800,8126898176,8126898176,8126898176
5.5,44744704,44744704,3.8,199446528,199446528,55,55193600,49,39,58,829644800,829644800,829644800,8126898176,8126898176,8126898176
5.3,44744704,44744704,4.1,199540736,199540736,60,55193600,48,53,44,829902848,829902848,829902848,8126898176,8126898176,8126898176
7,44744704,44744704,4.6,199311360,199311360,66,55193600,54,56,52,829902848,829902848,829902848,8126898176,8126898176,8126898176
7.8,44744704,44744704,4.7,199151616,199151616,60,55193600,50,35,64,829644800,829644800,829644800,8126898176,8126898176,8126898176
8.1,44744704,44744704,4.8,199008256,199008256,53,55193600,51,45,56,829177856,829177856,829177856,8126898176,8126898176,8126898176
6.1,44744704,44744704,5,199028736,199028736,65,55193600,46,47,45,829169664,829169664,829169664,8126898176,8126898176,8126898176
2.9,44744704,44744704,2.7,198946816,198946816,60,49496064,34,29,39,829169664,829169664,829169664,8126898176,8126898176,8126898176
0.72,44744704,44744704,0.38,198946816,198946816,24,49459200,3.1,3.6,2.6,829427712,829427712,829427712,8126898176,8126898176,8126898176
0.0075,44744704,44744704,0.23,198946816,198946816,0,49459200,4.2,4.4,4,829427712,829427712,829427712,8126898176,8126898176,8126898176
0.007,44744704,44744704,0.23,198946816,198946816,0,49459200,2.8,2.8,2.8,829460480,829460480,829460480,8126898176,8126898176,8126898176
0.007,44744704,44744704,0.23,198946816,198946816,0,49459200,3.9,3.2,4.6,829460480,829460480,829460480,8126898176,8126898176,8126898176
0.0069,44744704,44744704,0.22,198946816,198946816,0,49459200,3.3,2.8,3.8,829460480,829460480,829460480,8126898176,8126898176,8126898176
0.7,44744704,44744704,0.37,198950912,198950912,11,55320576,22,22,22,830459904,830459904,830459904,8126898176,8126898176,8126898176
3,44744704,44744704,2,199036928,199036928,49,55320576,45,36,54,829427712,829427712,829427712,8126898176,8126898176,8126898176
5.4,44744704,44744704,3.6,198979584,198979584,69,55320576,51,44,57,829480960,829480960,829480960,8126898176,8126898176,8126898176
7.1,44744704,44744704,3.9,198434816,198434816,61,55320576,52,42,61,829427712,829427712,829427712,8126898176,8126898176,8126898176
7.7,44744704,44744704,4.4,198664192,198664192,58,55320576,53,66,39,829427712,829427712,829427712,8126898176,8126898176,8126898176
7.3,44744704,44744704,4.4,198615040,198615040,64,55324672,51,47,56,829427712,829427712,829427712,8126898176,8126898176,8126898176
6.5,44744704,44744704,5,198729728,198729728,58,55324672,52,43,61,829427712,829427712,829427712,8126898176,8126898176,8126898176
5.4,44744704,44744704,4.7,198676480,198676480,58,55324672,49,60,38,829169664,829169664,829169664,8126898176,8126898176,8126898176
6.4,44744704,44744704,3.7,198496256,198496256,65,55324672,50,41,59,829427712,829427712,829427712,8126898176,8126898176,8126898176
6.6,44744704,44744704,4.1,198709248,198709248,63,55324672,50,58,43,829427712,829427712,829427712,8126898176,8126898176,8126898176
5.7,44744704,44744704,4.3,198553600,198553600,69,55324672,51,54,48,829169664,829169664,829169664,8126898176,8126898176,8126898176
6.2,44744704,44744704,3.6,198483968,198483968,69,55324672,49,54,43,829169664,829169664,829169664,8126898176,8126898176,8126898176
6.4,44744704,44744704,3.4,198692864,198692864,59,55324672,51,49,52,829169664,829169664,829169664,8126898176,8126898176,8126898176
6.4,44744704,44744704,4,198524928,198524928,53,55324672,50,41,59,829427712,829427712,829427712,8126898176,8126898176,8126898176
6.1,44744704,44744704,4.7,198234112,198234112,62,55324672,50,55,45,829427712,829427712,829427712,8126898176,8126898176,8126898176
6.8,44744704,44744704,4.5,198311936,198311936,73,55324672,52,53,52,829427712,829427712,829427712,8126898176,8126898176,8126898176
6.9,44744704,44744704,4.6,198193152,198193152,68,55324672,53,51,56,829427712,829427712,829427712,8126898176,8126898176,8126898176
7.1,44744704,44744704,4.9,198160384,198160384,54,55324672,53,42,64,829427712,829427712,829427712,8126898176,8126898176,8126898176
8.1,44744704,44744704,5.4,198594560,198594560,58,55324672,54,65,43,829169664,829169664,829169664,8126898176,8126898176,8126898176
5.7,44744704,44744704,4.8,198651904,198651904,67,55324672,46,40,53,830201856,830201856,830201856,8126898176,8126898176,8126898176
2,44744704,44744704,1.8,198656000,198656000,51,49627136,22,10,34,829427712,829427712,829427712,8126898176,8126898176,8126898176
0.27,44744704,44744704,0.25,198656000,198656000,18,49594368,3.6,4.4,2.8,829153280,829153280,829153280,8126898176,8126898176,8126898176
0.0074,44744704,44744704,0.2,198672384,198672384,0,49594368,3.5,4,3,829411328,829411328,829411328,8126898176,8126898176,8126898176
0.0079,44744704,44744704,0.22,198672384,198672384,0,49594368,3.7,3.8,3.6,829411328,829411328,829411328,8126898176,8126898176,8126898176
0.0067,44744704,44744704,0.21,198676480,198676480,0,49594368,3.7,3.6,3.8,829411328,829411328,829411328,8126898176,8126898176,8126898176
0.0065,44744704,44744704,0.21,198676480,198676480,0,49594368,3.5,3.2,3.8,829669376,829669376,829669376,8126898176,8126898176,8126898176
1.4,44744704,44744704,0.94,198701056,198701056,22,55431168,34,47,21,829411328,829411328,829411328,8126898176,8126898176,8126898176
4.5,44744704,44744704,2.9,198778880,198778880,60,55431168,50,59,41,829411328,829411328,829411328,8126898176,8126898176,8126898176
5.4,44744704,44744704,4,198746112,198746112,63,55431168,52,55,49,829153280,829153280,829153280,8126898176,8126898176,8126898176
6.3,44744704,44744704,3.1,198811648,198811648,63,55435264,52,54,50,830185472,830185472,830185472,8126898176,8126898176,8126898176
7.3,44744704,44744704,4.2,198701056,198701056,74,55435264,55,73,37,829411328,829411328,829411328,8126898176,8126898176,8126898176
7.4,44744704,44744704,5.6,198938624,198938624,67,55435264,53,43,63,829153280,829153280,829153280,8126898176,8126898176,8126898176
6.3,44744704,44744704,4.8,198651904,198651904,59,55435264,51,60,42,829153280,829153280,829153280,8126898176,8126898176,8126898176
5.7,44744704,44744704,3.6,198971392,198971392,63,55435264,51,58,44,829411328,829411328,829411328,8126898176,8126898176,8126898176
5.8,44744704,44744704,3.7,198815744,198815744,66,55435264,50,50,51,829153280,829153280,829153280,8126898176,8126898176,8126898176
5.4,44744704,44744704,4.3,198918144,198918144,69,55435264,51,58,44,830185472,830185472,830185472,8126898176,8126898176,8126898176
6.9,44744704,44744704,3.6,198733824,198733824,62,55435264,52,59,45,829407232,829407232,829407232,8126898176,8126898176,8126898176
7.2,44744704,44744704,3.4,198815744,198815744,59,55435264,52,60,43,829403136,829403136,829403136,8126898176,8126898176,8126898176
6.6,44744704,44744704,4.6,198811648,198811648,76,55435264,52,53,52,829403136,829403136,829403136,8126898176,8126898176,8126898176
6.2,44744704,44744704,4.8,198627328,198627328,72,55435264,51,43,59,829403136,829403136,829403136,8126898176,8126898176,8126898176
5.6,44744704,44744704,3.6,198819840,198819840,63,55435264,52,49,54,829403136,829403136,829403136,8126898176,8126898176,8126898176
6.9,44744704,44744704,4.3,198701056,198701056,62,55435264,53,52,54,829403136,829403136,829403136,8126898176,8126898176,8126898176
7.2,44744704,44744704,5.9,198811648,198811648,62,55435264,57,58,57,829403136,829403136,829403136,8126898176,8126898176,8126898176
7.1,44744704,44744704,5.4,198664192,198664192,61,55435264,53,44,62,829403136,829403136,829403136,8126898176,8126898176,8126898176
7.6,44744704,44744704,4,198742016,198742016,67,55435264,52,50,54,829403136,829403136,829403136,8126898176,8126898176,8126898176
4.6,44744704,44744704,3,198782976,198782976,68,55435264,43,47,40,830476288,830476288,830476288,8126898176,8126898176,8126898176
1.1,44744704,44744704,1.4,198791168,198791168,42,49856512,13,19,6.8,829403136,829403136,829403136,8126898176,8126898176,8126898176
0.0065,44744704,44744704,0.31,198889472,198889472,11,49729536,2.8,2.6,3,829145088,829145088,829145088,8126898176,8126898176,8126898176
0.0069,44744704,44744704,0.2,198791168,198791168,0,49729536,4,4.2,3.8,829403136,829403136,829403136,8126898176,8126898176,8126898176
0.0067,44744704,44744704,0.18,198791168,198791168,0,49729536,2.8,2.8,2.8,829399040,829399040,829399040,8126898176,8126898176,8126898176
0.0072,44744704,44744704,0.21,198791168,198791168,0,49729536,4,3.8,4.2,829399040,829399040,829399040,8126898176,8126898176,8126898176
0.018,44744704,44744704,0.21,198791168,198791168,3,55652352,4.3,3,5.6,829399040,829399040,829399040,8126898176,8126898176,8126898176
1.3,44744704,44744704,1.1,198832128,198832128,31,55586816,47,38,55,829399040,829399040,829399040,8126898176,8126898176,8126898176
4.2,44744704,44744704,3,198782976,198782976,64,55586816,52,58,46,829399040,829399040,829399040,8126898176,8126898176,8126898176
6.4,44744704,44744704,4.6,198754304,198754304,70,55586816,55,61,49,829657088,829657088,829657088,8126898176,8126898176,8126898176
6.8,44744704,44744704,5,198692864,198692864,68,55586816,61,66,55,829140992,829140992,829140992,8126898176,8126898176,8126898176
7.8,44744704,44744704,4.5,198606848,198606848,60,55586816,91,90,92,829140992,829140992,829140992,8126898176,8126898176,8126898176
7.7,44744704,44744704,4.1,198676480,198676480,55,55586816,91,94,88,829399040,829399040,829399040,8126898176,8126898176,8126898176
7,44744704,44744704,4,198623232,198623232,53,55586816,91,93,89,829140992,829140992,829140992,8126898176,8126898176,8126898176
6.9,44744704,44744704,4,198701056,198701056,48,55586816,91,91,90,829399040,829399040,829399040,8126898176,8126898176,8126898176
6.2,44744704,44744704,4.5,198533120,198533120,49,55586816,73,79,67,829399040,829399040,829399040,8126898176,8126898176,8126898176
6.2,44744704,44744704,3.8,198725632,198725632,63,55586816,53,44,62,829399040,829399040,829399040,8126898176,8126898176,8126898176
6.2,44744704,44744704,3.6,198754304,198754304,71,55586816,54,45,63,829399040,829399040,829399040,8126898176,8126898176,8126898176
6,44744704,44744704,4.3,198709248,198709248,70,55586816,54,57,50,829140992,829140992,829140992,8126898176,8126898176,8126898176
6.5,44744704,44744704,4.5,198664192,198664192,64,55586816,54,46,61,830173184,830173184,830173184,8126898176,8126898176,8126898176
6.2,44744704,44744704,4.2,198479872,198479872,72,55586816,54,49,59,829140992,829140992,829140992,8126898176,8126898176,8126898176
6.4,44744704,44744704,5.3,198742016,198742016,78,55586816,56,54,58,829140992,829140992,829140992,8126898176,8126898176,8126898176
7,44744704,44744704,5.5,198897664,198897664,64,55586816,61,66,55,830173184,830173184,830173184,8126898176,8126898176,8126898176
6.5,44744704,44744704,4.5,198352896,198352896,71,55586816,55,51,60,829399040,829399040,829399040,8126898176,8126898176,8126898176
8,44744704,44744704,4.6,198467584,198467584,74,55586816,56,47,64,829399040,829399040,829399040,8126898176,8126898176,8126898176
6.8,44744704,44744704,4.1,198410240,198410240,61,55586816,51,44,57,830173184,830173184,830173184,8126898176,8126898176,8126898176
3,44744704,44744704,2.3,198549504,198549504,61,55586816,42,28,57,829399040,829399040,829399040,8126898176,8126898176,8126898176
0.89,44744704,44744704,0.66,198422528,198422528,38,49860608,3.1,2.4,3.8,830431232,830431232,830431232,8126898176,8126898176,8126898176
0.0065,44744704,44744704,0.22,198422528,198422528,5.3,49860608,3.7,3.6,3.8,829140992,829140992,829140992,8126898176,8126898176,8126898176
0.007,44744704,44744704,0.21,198426624,198426624,0,49860608,3,3.2,2.8,829140992,829140992,829140992,8126898176,8126898176,8126898176
0.0068,44744704,44744704,0.22,198426624,198426624,0,49860608,3.6,3.6,3.6,829399040,829399040,829399040,8126898176,8126898176,8126898176
0.0066,44744704,44744704,0.23,198373376,198373376,0,49860608,3.1,3,3.2,829399040,829399040,829399040,8126898176,8126898176,8126898176
0.007,44744704,44744704,0.3,198455296,198455296,0,49860608,4,4.2,3.8,829399040,829399040,829399040,8126898176,8126898176,8126898176
