NumOfRequests,Period, Throughput, Response Time,Acme Web CPU Usage,MongoDB CPU Usage,VM 1 Avg Host CPU Usage,VM 1 Host CPU 0 Usage,VM 1 Host CPU 1 Usage,VM 2 Avg Host CPU Usage,VM 2 Host CPU 0 Usage,VM 2 Host CPU 1 Usage,MongoDB Memory Usage,Acme Web Memory Usage,VM 1 Host Mem Usage,VM 1 Host Mem Total,VM 2 Host Mem Usage,VM 2 Host Mem Total
1333,0.075,108.2,1.8,9.868421053,4.084210526,10.56842105,10.02105263,10.87368421,5.078947368,4.989473684,5.168421053,205964126.3,47401714.53,717704353.7,8346394624,717704353.7,8126898176
2000,0.05,154.3,1.8,13.06190476,5.166190476,12.79047619,12.35238095,13.07619048,5.776190476,5.895238095,5.657142857,206888569.9,49002398.48,719407981.7,8346394624,719407981.7,8126898176
1333,0.075,108.2,1.8,9.645,3.91,10.05,9.8,10.3,5.185,4.99,5.38,208261324.8,47203942.4,717343539.2,8346394624,717343539.2,8126898176
2000,0.05,154.3,1.8,13.12857143,5.20952381,12.77142857,12.31428571,13.31428571,5.919047619,5.828571429,6.00952381,209685357.7,48880883.81,719081081.9,8346394624,719081081.9,8126898176
1333,0.075,108.2,1.8,9.48,4.005,10.06,10,10.03,5.01,4.92,5.1,211229900.8,48095641.6,718722457.6,8346394624,718722457.6,8126898176
2000,0.05,154.3,1.8,12.94285714,5.224285714,12.72380952,12.20952381,13.04761905,5.928571429,5.904761905,5.952380952,212731416.4,50084912.76,720729624.4,8346394624,720729624.4,8126898176
1333,0.075,108.2,1.8,9.435,3.92,9.98,9.68,10.23,4.925,4.93,4.92,213823488,47989964.8,718505164.8,8346394624,718505164.8,8126898176
2000,0.05,154.3,1.9,13.64761905,5.152380952,13.02380952,12.58095238,13.56190476,5.861904762,5.695238095,6.028571429,214623183.2,50026203.43,720602453.3,8346394624,720602453.3,8126898176
1333,0.075,108.2,1.8,9.33,3.9055,9.875,9.59,10.26,5.06,4.9,5.22,215805952,47433932.8,718266982.4,8346394624,718266982.4,8126898176
2000,0.05,154.3,1.8,13.27619048,5.266666667,12.96666667,12.75238095,12.98095238,5.919047619,5.685714286,6.152380952,217358531,50151228.95,720543549,8346394624,720543549,8126898176
1333,0.075,108.2,1.8,9.994736842,4.105263158,10.32631579,9.873684211,10.75789474,5.2,5.252631579,5.147368421,217764486.7,47273660.63,717870349.5,8346394624,717870349.5,8126898176
2000,0.05,154.3,1.9,13.51904762,5.042857143,13.02380952,12.33333333,13.47619048,5.738095238,5.723809524,5.752380952,217485117,49629476.57,719821092.6,8346394624,719821092.6,8126898176
1333,0.075,108.2,1.8,9.885,3.7845,10.16,9.66,10.85,4.96,5.11,4.81,217598566.4,48352665.6,718752972.8,8346394624,718752972.8,8126898176
2000,0.05,154.3,1.9,13.58095238,5.214285714,13.2047619,13.01904762,13.2,5.971428571,6.066666667,5.876190476,217697913.9,50096030.48,720071728.8,8346394624,720071728.8,8126898176
1333,0.075,108.2,1.8,9.852631579,4.010526316,10.33684211,10.13684211,10.52631579,5.194736842,5.378947368,5.010526316,217565291.8,47279912.42,717462689.7,8346394624,717462689.7,8126898176
2000,0.05,154.3,1.8,13.32857143,5.24,12.88571429,12.51428571,13.44761905,5.961904762,5.961904762,5.961904762,218251459,49597098.67,720265801.1,8346394624,720265801.1,8126898176
1333,0.075,108.2,1.9,10.09,3.9925,10.325,9.96,10.56,5.06,5.18,4.94,219248844.8,48410624,719711436.8,8346394624,719711436.8,8126898176
2000,0.05,154.3,1.9,14.315,5.41,13.565,13.6,13.64,5.915,5.82,6.01,221341900.8,49315840,720605593.6,8346394624,720605593.6,8126898176
1333,0.075,108.2,1.8,9.645,3.8805,9.935,9.69,10.5,4.965,4.97,4.96,222989721.6,47892275.2,718959411.2,8346394624,718959411.2,8126898176
2000,0.05,154.3,1.8,13.16666667,5.178571429,12.81904762,12.60952381,13.07619048,5.880952381,5.923809524,5.838095238,223824944.8,49098556.95,719565775.2,8346394624,719565775.2,8126898176
1333,0.075,108.2,1.9,9.715,4.0345,10.17,10.36,9.88,5.04,4.66,5.42,224341606.4,47456256,718355046.4,8346394624,718355046.4,8126898176
2000,0.05,154.3,1.8,13.09047619,5.280952381,12.85238095,12.47619048,12.95238095,5.804761905,5.828571429,5.780952381,224854796.2,50131139.05,720596016.8,8346394624,720596016.8,8126898176
1333,0.075,108.2,1.9,10.005,3.8495,10.31,10.54,10.08,5.045,5.23,4.86,225099980.8,47953715.2,718521548.8,8346394624,718521548.8,8126898176
2000,0.05,154.3,1.9,14.12857143,5.252380952,13.32380952,12.85714286,13.79047619,5.838095238,5.866666667,5.828571429,224996790.9,49229433.9,720142726.1,8346394624,720142726.1,8126898176
1333,0.075,108.2,1.8,9.921052632,3.942105263,10.23684211,10.42105263,10.25263158,5.047368421,5.221052632,4.873684211,225088565.9,48381736.42,719518450.5,8346394624,719518450.5,8126898176
2000,0.05,154.3,1.9,14.49,5.435,13.475,13.37,13.93,6.01,6,6,225081548.8,50022604.8,720960716.8,8346394624,720960716.8,8126898176
1333,0.075,108.2,1.9,10.19,3.9775,10.325,10.27,10.61,5.105,5.04,5.17,225344512,47888588.8,719315353.6,8346394624,719315353.6,8126898176
2000,0.05,154.3,1.9,13.55238095,5.333333333,12.98571429,12.7047619,13.26666667,6.019047619,5.714285714,6.304761905,226301269.3,51247981.71,722437266.3,8346394624,722437266.3,8126898176
1333,0.075,108.2,1.8,9.505,3.975,9.965,10.29,9.82,4.95,4.71,5.19,226773606.4,49080934.4,720202342.4,8346394624,720202342.4,8126898176
2000,0.05,154.3,1.9,13.3952381,5.166666667,12.98571429,12.77142857,13.1047619,5.838095238,5.866666667,5.80952381,226871588.6,50955215.24,722453260.2,8346394624,722453260.2,8126898176
1333,0.075,108.2,1.9,9.675,3.828,10.17,9.67,10.66,4.89,4.9,4.88,227149619.2,48614809.6,720350208,8346394624,720350208,8126898176
2000,0.05,154.3,1.8,13.10952381,5.376190476,12.82857143,12.4952381,13.11428571,5.980952381,5.885714286,6.095238095,227311616,50177950.48,721641862.1,8346394624,721641862.1,8126898176
1333,0.075,108.2,1.9,11.07894737,4.121052632,10.97894737,10.8,11.2,5.115789474,5.136842105,5.094736842,227100564.2,49325109.89,720017300.2,8346394624,720017300.2,8126898176
2000,0.05,154.3,1.9,13.87619048,5.217619048,13.0952381,12.75238095,13.48571429,5.833333333,5.79047619,5.876190476,227796114.3,49859047.62,720662723,8346394624,720662723,8126898176
1333,0.075,108.2,1.8,9.545,3.95,10.025,9.9,10.3,5.005,5.01,5,228010598.4,47496806.4,718479564.8,8346394624,718479564.8,8126898176
2000,0.05,154.3,1.9,13.85714286,5.2,13.2,13.20952381,13.27619048,5.747619048,5.533333333,5.961904762,228069766.1,49578179.05,720703097.9,8346394624,720703097.9,8126898176
1333,0.075,108.2,1.9,9.97,3.8305,10.29,10.03,10.37,5.02,4.98,5.06,228081254.4,47911731.2,719257804.8,8346394624,719257804.8,8126898176
2000,0.05,154.3,1.9,13.93809524,5.281428571,13.14761905,12.9047619,13.45714286,5.957142857,6.123809524,5.771428571,227930502.1,50126262.86,721641862.1,8346394624,721641862.1,8126898176
1333,0.075,108.2,1.9,10.55,3.9905,10.62,10.9,10.41,4.985,4.86,5.11,228067532.8,47627878.4,718981120,8346394624,718981120,8126898176
2000,0.05,154.3,1.9,13.72380952,5.385714286,13.15714286,12.71428571,13.54285714,5.985714286,5.833333333,6.138095238,228488728.4,49296920.38,720546864.8,8346394624,720546864.8,8126898176
1333,0.075,108.2,1.9,9.525,3.925,9.97,9.87,10.14,4.97,4.95,4.99,229024153.6,47880192,719191654.4,8346394624,719191654.4,8126898176
2000,0.05,154.3,1.9,13.25714286,5.23,12.95238095,12.77142857,13.08571429,5.871428571,5.761904762,5.980952381,229652382.5,50335353.9,721240064,8346394624,721240064,8126898176
1333,0.075,108.2,1.8,9.19,4.0595,9.78,9.7,10.11,5.045,5.15,4.94,230660915.2,48250265.6,718968832,8346394624,718968832,8126898176
2000,0.05,154.3,1.9,13.08095238,5.270952381,12.66190476,12.55238095,12.9047619,5.957142857,5.638095238,6.276190476,231854860.2,50868419.05,721316912.8,8346394624,721316912.8,8126898176
1333,0.075,108.2,1.8,9.668421053,4.178947368,10.16315789,10.12631579,10.46315789,5.168421053,5.336842105,5,232984360.4,47382312.42,718713263.2,8346394624,718713263.2,8126898176
2000,0.05,154.3,1.8,13.16666667,5.248095238,12.87619048,12.68571429,12.92380952,5.89047619,5.923809524,5.876190476,233299187.8,49727975.62,720380684.2,8346394624,720380684.2,8126898176
1333,0.075,108.2,1.9,10.38947368,3.921052632,10.51578947,10.31578947,11.09473684,5.115789474,5.178947368,5.052631579,233414440.4,47248869.05,718566238.3,8346394624,718566238.3,8126898176
2000,0.05,154.3,1.9,13.59047619,5.108571429,12.96666667,12.99047619,13.01904762,6.138095238,6.114285714,6.171428571,233707227.4,49063838.48,720006777.9,8346394624,720006777.9,8126898176
1333,0.075,108.2,1.9,10.74,3.907,10.7,10.37,10.91,5.16,5.24,5.08,234022707.2,47771443.2,718361600,8346394624,718361600,8126898176
2000,0.05,154.3,1.9,14.16666667,5.29047619,13.45714286,13.42857143,13.28571429,5.952380952,5.752380952,6.152380952,234115267,49330663.62,720242395.4,8346394624,720242395.4,8126898176
1333,0.075,108.2,1.9,9.685,4.04,10.12,10.39,9.82,5.03,4.89,5.17,233702809.6,48423321.6,719077376,8346394624,719077376,8126898176
2000,0.05,154.3,1.9,13.37619048,5.328571429,12.98095238,13.01904762,12.8,6.004761905,5.80952381,6.19047619,233865996.2,50787279.24,721240259,8346394624,721240259,8126898176
1333,0.075,108.2,1.9,9.355,3.9845,9.965,10.03,9.89,5.01,5.07,4.95,235168563.2,48632422.4,719368192,8346394624,719368192,8126898176
2000,0.05,154.3,1.9,13.53809524,5.366666667,13.01428571,12.95238095,12.97142857,5.947619048,5.761904762,6.114285714,237419178.7,50626950.1,721042480.8,8346394624,721042480.8,8126898176
1333,0.075,108.2,1.9,10.00526316,4.231578947,10.17368421,10.44736842,10.3,5.247368421,5.263157895,5.231578947,239044284.6,49134538.11,719619988.2,8346394624,719619988.2,8126898176
2000,0.05,154.3,1.9,13.17142857,5.327619048,12.95238095,13.24761905,12.60952381,6.014285714,6.00952381,6,240967485,51185956.57,722017523.8,8346394624,722017523.8,8126898176
1333,0.075,108.2,1.9,9.5,4.15,9.915,10.305,9.6,5.165,5.17,5.16,243503104,50562048,721841356.8,8346394624,721841356.8,8126898176
2000,0.05,154.3,1.9,13.65,5.48,13.275,13.5,12.96,6.105,6.15,6.09,246607872,51542835.2,722226995.2,8346394624,722226995.2,8126898176
