Acme Web CPU Usage,Acme Web Memory Usage,MongoDB CPU Usage,MongoDB Memory Usage,VM 1 Avg Host CPU Usage,VM 1 Host CPU 0 Usage,VM 1 Host CPU 1 Usage,VM 1 Host Mem Usage,VM 1 Host Mem Total,VM 2 Avg Host CPU Usage,VM 2 Host CPU 0 Usage,VM 2 Host CPU 1 Usage,VM 2 Host Mem Usage,VM 2 Host Mem Total
5.3,45301760,2.2,88469504,17,15,18,832925696,8346394624,33,33,33,877654016,8126898176
5.2,45301760,2.1,88539136,23,23,22,828604416,8346394624,27,27,27,878678016,8126898176
4.6,45301760,2,88715264,21,15,28,827756544,8346394624,22,22,22,879206400,8126898176
4.1,45301760,1.7,88604672,16,17,16,828186624,8346394624,32,32,32,879497216,8126898176
4.8,45322240,2,88592384,22,21,24,828882944,8346394624,28,28,29,879116288,8126898176
4.6,45322240,2.3,88498176,24,21,26,828755968,8346394624,23,23,24,880304128,8126898176
4.1,45326336,2.2,88522752,16,15,16,828985344,8346394624,31,32,31,880574464,8126898176
4,45326336,2,88686592,20,24,16,828854272,8346394624,29,29,29,880799744,8126898176
4,45326336,1.8,88707072,23,26,19,830312448,8346394624,23,23,23,879890432,8126898176
4.7,45330432,1.7,88498176,16,11,20,830504960,8346394624,29,30,29,885764096,8126898176
5.2,44797952,1.8,88535040,21,24,18,830537728,8346394624,29,28,29,885579776,8126898176
5.5,44797952,1.9,89051136,23,23,23,832376832,8346394624,22,23,22,887144448,8126898176
5.9,44797952,2,89337856,18,16,19,831242240,8346394624,30,30,30,887898112,8126898176
7.7,44978176,2.1,89849856,21,25,17,831447040,8346394624,31,32,31,887984128,8126898176
7.3,44998656,2,89886720,23,26,20,831332352,8346394624,23,23,23,888627200,8126898176
6,45166592,2.1,89952256,17,18,16,832516096,8346394624,28,28,28,888758272,8126898176
5.4,45191168,2,89960448,23,23,22,833224704,8346394624,30,30,30,888942592,8126898176
3.8,45084672,2,89911296,22,23,20,832786432,8346394624,23,24,23,888627200,8126898176
1.8,45084672,1.5,89919488,14,15,12,833155072,8346394624,19,19,19,888934400,8126898176
0.21,45084672,0.61,89989120,4.5,4.2,4.8,832888832,8346394624,2.5,3,2,888930304,8126898176
0.011,45084672,0.21,89989120,4.2,5,3.4,833421312,8346394624,2.8,2.6,3,888672256,8126898176
0.0095,45084672,0.25,90071040,5.1,5.6,4.6,833937408,8346394624,2.4,2.4,2.4,888725504,8126898176
0.0047,45084672,0.29,90071040,5.4,6.8,4,833392640,8346394624,2.7,2.4,3,889446400,8126898176
0.0098,45084672,0.25,90071040,4.4,5,3.8,833658880,8346394624,2.4,2.8,2,887951360,8126898176
1.4,45084672,0.26,90071040,3.7,3.4,4,833400832,8346394624,3,2.8,3.2,888406016,8126898176
3.2,45096960,0.71,90296320,7.2,6.8,7.6,833351680,8346394624,3.4,3.2,3.6,887357440,8126898176
5.2,45113344,1.4,90103808,20,20,20,831299584,8346394624,25,25,25,888967168,8126898176
5.6,45121536,2,90259456,18,17,18,828416000,8346394624,30,30,30,887955456,8126898176
5.4,45146112,2.4,90169344,20,23,16,830128128,8346394624,32,32,32,887873536,8126898176
5.6,45146112,2.3,90198016,24,25,23,830128128,8346394624,29,30,28,888217600,8126898176
5,45162496,2,90218496,22,20,24,833789952,8346394624,29,29,30,889425920,8126898176
4.3,45162496,2,90374144,18,16,20,832028672,8346394624,32,32,31,889716736,8126898176
5.1,45162496,1.9,90259456,24,26,22,832139264,8346394624,30,30,30,889610240,8126898176
8,45166592,1.9,90173440,24,22,25,833265664,8346394624,27,27,27,890642432,8126898176
8.2,45187072,2.4,90214400,22,21,23,830816256,8346394624,33,33,33,891121664,8126898176
6.7,45187072,2.5,90124288,25,30,21,831000576,8346394624,30,30,30,890875904,8126898176
6.4,45187072,2.3,90148864,23,27,19,831168512,8346394624,27,27,27,890806272,8126898176
6.5,45187072,2.1,90173440,18,24,13,831807488,8346394624,35,35,35,891707392,8126898176
5.5,45187072,2.1,90202112,25,28,23,831664128,8346394624,29,29,29,890863616,8126898176
5.7,45289472,2.3,90279936,23,22,24,831029248,8346394624,25,25,26,889548800,8126898176
5.9,45342720,2.2,90185728,20,22,18,831668224,8346394624,33,33,34,886853632,8126898176
4.6,45342720,2,90210304,26,29,23,831918080,8346394624,30,30,30,887332864,8126898176
4.8,45522944,2,90234880,25,24,26,832589824,8346394624,26,26,25,895156224,8126898176
4.8,45613056,1.8,90198016,17,18,16,831336448,8346394624,35,35,34,889331712,8126898176
4.5,45699072,1.8,90349568,24,25,23,831225856,8346394624,29,30,29,889024512,8126898176
5.6,44232704,2.1,90329088,24,26,22,831467520,8346394624,24,24,25,889339904,8126898176
5.1,44232704,2.1,90353664,21,25,16,830316544,8346394624,34,34,34,889417728,8126898176
4.7,44232704,2.1,90664960,23,16,30,830763008,8346394624,29,29,29,889905152,8126898176
5.1,44371968,1.9,90832896,25,23,27,829767680,8346394624,23,23,23,889962496,8126898176
5.5,44429312,1.8,91099136,18,22,13,829341696,8346394624,34,34,34,890589184,8126898176
5.5,44429312,2,91127808,24,23,25,829784064,8346394624,29,29,29,890896384,8126898176
4.8,44490752,2,91017216,24,22,27,830205952,8346394624,23,23,23,890982400,8126898176
4.8,44769280,2.1,91090944,21,21,20,832032768,8346394624,35,36,35,891457536,8126898176
3.9,44564480,2.1,90984448,23,22,23,830914560,8346394624,30,30,30,891346944,8126898176
1.7,44568576,1.6,90996736,21,21,20,831959040,8346394624,22,21,22,891412480,8126898176
0.18,44568576,0.77,91107328,4.6,4,5.2,831717376,8346394624,2.9,3,2.8,891133952,8126898176
0.011,44568576,0.25,91004928,4.1,3.8,4.4,831717376,8346394624,2.5,2.4,2.6,890875904,8126898176
0.01,44568576,0.22,91004928,4.5,4.4,4.6,831725568,8346394624,2.8,3,2.6,890875904,8126898176
0.005,44568576,0.24,91004928,5.3,6.6,4,832995328,8346394624,2.5,2.4,2.6,890875904,8126898176
0.011,44568576,0.25,91004928,5,4.6,5.4,832479232,8346394624,2.7,2.4,3,890617856,8126898176
0.76,44732416,0.22,91004928,3.4,4,2.8,832479232,8346394624,2.6,2,3.2,889843712,8126898176
3.2,45211648,0.52,91115520,6.7,7,6.4,832434176,8346394624,3.9,3.4,4.4,889565184,8126898176
5.2,45211648,1.4,91049984,17,19,15,827740160,8346394624,26,26,27,899219456,8126898176
4.6,45211648,2.4,91090944,24,25,23,828174336,8346394624,29,29,29,901074944,8126898176
4.1,45211648,2.3,91238400,19,15,23,829939712,8346394624,39,39,39,900796416,8126898176
4.7,45211648,1.9,91131904,24,19,30,831586304,8346394624,35,35,35,900677632,8126898176
5.1,45211648,2.1,91156480,25,29,20,836165632,8346394624,25,25,26,900943872,8126898176
4.6,45211648,2.1,91308032,18,16,20,838123520,8346394624,37,37,38,901648384,8126898176
4.7,45211648,1.7,91197440,23,24,23,840638464,8346394624,35,35,34,903200768,8126898176
5.9,45211648,1.7,91230208,28,29,27,844509184,8346394624,27,27,27,903446528,8126898176
6,45215744,2.3,91262976,20,20,21,850067456,8346394624,38,39,38,903012352,8126898176
5.5,45215744,2.6,91160576,26,28,23,849661952,8346394624,36,37,36,903139328,8126898176
4.9,45215744,2.4,91185152,26,20,32,854323200,8346394624,26,26,26,903106560,8126898176
4.6,45215744,2,91271168,20,14,25,856473600,8346394624,36,36,36,900132864,8126898176
4.9,45219840,2.3,91172864,23,18,29,858746880,8346394624,36,36,36,900976640,8126898176
4.6,45219840,2.3,91348992,27,26,27,862621696,8346394624,28,27,28,900419584,8126898176
5,45326336,2.1,91418624,19,20,18,866332672,8346394624,36,36,35,900960256,8126898176
5.1,45326336,2,91570176,26,21,31,869122048,8346394624,37,37,38,901107712,8126898176
3.9,45641728,1.8,91463680,27,23,31,844681216,8346394624,27,27,27,914509824,8126898176
4.6,45498368,2.1,91721728,19,20,18,843464704,8346394624,34,35,33,904646656,8126898176
5,45817856,1.9,91611136,24,21,27,843096064,8346394624,36,36,36,904843264,8126898176
4.3,45797376,2,91635712,26,22,30,829870080,8346394624,26,26,27,904142848,8126898176
5.2,44355584,2.1,91398144,20,17,22,828231680,8346394624,35,36,35,904151040,8126898176
5.5,44355584,2,91459584,26,23,28,828952576,8346394624,38,38,38,904318976,8126898176
4.9,44355584,1.9,91480064,28,33,22,828493824,8346394624,26,26,26,905314304,8126898176
5.2,44355584,2,92008448,20,20,20,828391424,8346394624,33,34,33,904937472,8126898176
5.9,44580864,2.1,91901952,24,21,27,830111744,8346394624,38,38,37,904859648,8126898176
5.6,44642304,2,92135424,27,28,26,830865408,8346394624,26,27,26,904171520,8126898176
5,44515328,2.3,92000256,20,21,19,831016960,8346394624,34,34,33,905007104,8126898176
4,44515328,2.3,92094464,26,28,23,831320064,8346394624,40,40,40,905740288,8126898176
1.7,44515328,1.6,92106752,24,24,24,829169664,8346394624,25,25,25,905478144,8126898176
0.31,44515328,0.73,92200960,6.8,6.4,7.2,829132800,8346394624,2.9,2.4,3.4,904413184,8126898176
0.011,44515328,0.32,92114944,3.7,4.2,3.2,827592704,8346394624,2.3,2.6,2,904413184,8126898176
0.0093,44515328,0.26,92205056,4.2,3.6,4.8,827326464,8346394624,3.1,2.8,3.4,904155136,8126898176
0.0095,44515328,0.25,92114944,3.9,5,2.8,827842560,8346394624,2.2,2.4,2,904208384,8126898176
0.0099,44515328,0.25,92114944,6.3,4.8,7.8,828870656,8346394624,2.8,2.6,3,904155136,8126898176
0.012,44515328,0.27,92114944,3.9,4.4,3.4,828809216,8346394624,2.6,2.4,2.8,903639040,8126898176
0.0068,44515328,0.27,92205056,4.9,4.4,5.4,830132224,8346394624,2.8,3,2.6,903122944,8126898176
0.01,44515328,0.23,92114944,3.3,2.6,4,828583936,8346394624,2.6,3,2.2,902918144,8126898176
0.01,44515328,0.42,92348416,4.2,3.6,4.8,828583936,8346394624,3.5,4,3,902492160,8126898176
0.0051,44515328,0.44,92205056,3.6,3.8,3.4,828583936,8346394624,2.7,2.4,3,902234112,8126898176
0.015,44515328,0.26,92213248,6.3,5.4,7.2,830390272,8346394624,3,2.8,3.2,900943872,8126898176
0.94,44515328,0.26,92213248,3.5,3,4,830132224,8346394624,2.4,2.6,2.2,901459968,8126898176
4.1,46071808,0.71,92434432,9.1,8.6,9.6,818991104,8346394624,4.2,4,4.4,899887104,8126898176
7.2,46288896,1.9,92381184,13,13,12,821051392,8346394624,7.1,6.6,7.6,900349952,8126898176
8.9,46305280,2.8,92368896,13,13,14,821428224,8346394624,9.7,9.8,9.6,900255744,8126898176
9.5,46313472,3.4,92430336,14,14,14,822571008,8346394624,7.8,7.8,7.8,899928064,8126898176
9.8,46313472,3.1,92610560,16,16,17,822669312,8346394624,7.7,7.2,8.2,900628480,8126898176
10,46317568,3.1,92663808,13,12,13,822771712,8346394624,9.1,8.8,9.4,900538368,8126898176
10,43126784,3.5,92508160,14,13,15,822611968,8346394624,8.8,9.2,8.4,900444160,8126898176
9.8,43614208,3.6,92573696,14,14,14,819638272,8346394624,6.8,7,6.6,900624384,8126898176
7.9,43614208,3.2,92946432,13,11,15,819761152,8346394624,9.1,9,9.2,900960256,8126898176
7.9,43618304,2.9,92811264,13,13,13,820441088,8346394624,8.6,8.4,8.8,900882432,8126898176
8.3,43626496,3.2,92999680,15,14,17,820817920,8346394624,7.8,7.4,8.2,901079040,8126898176
7.3,43638784,2.8,93028352,11,12,11,820457472,8346394624,8.1,7.8,8.4,901300224,8126898176
8.9,43745280,3.3,93011968,13,13,13,820318208,8346394624,9.1,8.6,9.6,901476352,8126898176
8.8,43851776,3.2,93171712,13,12,14,821727232,8346394624,7,7,7,901337088,8126898176
7.6,44441600,3,92884992,12,13,11,820801536,8346394624,8.5,8.6,8.4,901775360,8126898176
8.5,44478464,3,93057024,13,12,14,821186560,8346394624,8.9,8.6,9.2,901976064,8126898176
8,44691456,2.6,93237248,15,14,17,822075392,8346394624,7.8,7.8,7.8,901632000,8126898176
7.7,45191168,3,93151232,11,12,11,822439936,8346394624,7.8,7.8,7.8,901283840,8126898176
8.4,45563904,3,93077504,13,11,14,821272576,8346394624,9.2,9.6,8.8,900939776,8126898176
8.4,45535232,2.8,92999680,12,12,13,822145024,8346394624,7.6,7.8,7.4,901361664,8126898176
9.8,45703168,3.4,93110272,14,15,13,822751232,8346394624,9.3,9.6,9,902131712,8126898176
11,45850624,4.3,93102080,13,12,14,823033856,8346394624,9.5,9.2,9.8,900972544,8126898176
8.7,46583808,4.1,93401088,15,16,15,824373248,8346394624,7.5,7.4,7.6,901406720,8126898176
7.2,46891008,3.3,93474816,13,13,12,824991744,8346394624,8.7,8.8,8.6,901558272,8126898176
8.5,47038464,3.7,93556736,13,12,13,825602048,8346394624,9,8.8,9.2,897605632,8126898176
7.8,47038464,3.3,93466624,11,11,12,825483264,8346394624,7.2,7.2,7.2,895733760,8126898176
5.4,47038464,2.2,93573120,11,10,11,826159104,8346394624,7.3,7.2,7.4,895426560,8126898176
6.2,47169536,2.6,93622272,11,11,11,826044416,8346394624,8.7,8.6,8.8,895602688,8126898176
5.7,47067136,2.7,93757440,13,12,13,826241024,8346394624,6.4,5.8,7,895758336,8126898176
2.5,47067136,1.9,93773824,8.3,8.2,8.4,825700352,8346394624,6.3,6,6.6,895541248,8126898176
0.27,47067136,0.87,93872128,4.6,4.4,4.8,825131008,8346394624,2.4,2.6,2.2,895741952,8126898176
0.01,47067136,0.26,93855744,3.7,3.8,3.6,825647104,8346394624,2.8,3,2.6,895709184,8126898176
0.011,47067136,0.24,93855744,4,3.4,4.6,825638912,8346394624,2.7,2.4,3,895750144,8126898176
0.015,47067136,0.43,93798400,3.8,4.4,3.2,825380864,8346394624,2.8,2.4,3.2,895492096,8126898176
0.014,47067136,0.44,93798400,6.2,7.6,4.8,825917440,8346394624,2.4,2.2,2.6,895492096,8126898176
0.93,47067136,0.25,93798400,3.7,3.8,3.6,825659392,8346394624,3.2,3.2,3.2,895483904,8126898176
5.5,47357952,0.77,93761536,7.9,7.8,8,825315328,8346394624,3.7,3,4.4,895459328,8126898176
7.9,48562176,2.5,93732864,13,13,13,825876480,8346394624,9.8,9.8,9.8,895606784,8126898176
6.9,48697344,3.1,93925376,13,12,14,826802176,8346394624,12,12,11,895750144,8126898176
8.9,47046656,2.7,93843456,14,13,15,825384960,8346394624,12,12,12,896163840,8126898176
9.8,47083520,3.4,93921280,18,19,17,825933824,8346394624,10,9.4,11,896311296,8126898176
9.3,47120384,3.2,93958144,14,14,15,825036800,8346394624,14,14,14,895705088,8126898176
7.7,47120384,3,94089216,14,15,14,825106432,8346394624,12,12,12,896573440,8126898176
7.7,43749376,3.6,94154752,15,14,16,821342208,8346394624,11,11,11,896761856,8126898176
8.9,43753472,3.3,94519296,13,13,12,822001664,8346394624,13,13,13,897056768,8126898176
7.2,43753472,3.2,94420992,13,13,13,822120448,8346394624,14,15,14,896135168,8126898176
8,43810816,3.5,94523392,16,17,16,822845440,8346394624,10,9.8,10,897359872,8126898176
8.7,44191744,3.1,94433280,13,13,12,822734848,8346394624,12,12,11,896397312,8126898176
7.3,44380160,3.2,94490624,15,15,15,821456896,8346394624,14,14,13,895766528,8126898176
7,44552192,3,94519296,15,16,13,823447552,8346394624,11,11,11,896425984,8126898176
8.2,44929024,3,94457856,14,14,15,825221120,8346394624,13,12,13,896360448,8126898176
8,45125632,3.5,94507008,14,14,14,823455744,8346394624,15,16,15,896188416,8126898176
7.8,45514752,3.4,94580736,16,18,15,824061952,8346394624,11,11,10,897363968,8126898176
8.3,45522944,3.1,94625792,13,12,14,824434688,8346394624,12,11,12,896483328,8126898176
7.5,45674496,2.8,94412800,14,13,14,823877632,8346394624,13,14,13,896090112,8126898176
8.6,45731840,2.8,94461952,15,15,15,824889344,8346394624,11,10,11,895201280,8126898176
10,46125056,3.5,94666752,15,14,16,824770560,8346394624,12,12,12,897011712,8126898176
8.5,46338048,4.6,94760960,15,15,15,825491456,8346394624,14,14,15,897114112,8126898176
9,46759936,4.6,94556160,17,17,18,826478592,8346394624,10,10,10,897232896,8126898176
10,47001600,3.6,94490624,15,14,15,827039744,8346394624,13,13,13,897105920,8126898176
7.8,47243264,2.9,94593024,14,14,14,827711488,8346394624,13,13,13,897228800,8126898176
6.5,47243264,3.1,94777344,13,13,14,828518400,8346394624,10,10,10,897388544,8126898176
6.2,47251456,2.9,94810112,13,13,13,829317120,8346394624,12,12,11,898150400,8126898176
5.8,47259648,2.2,94969856,13,12,13,830074880,8346394624,14,14,15,898203648,8126898176
4.2,47259648,2.5,94994432,16,16,15,829558784,8346394624,9.4,9.2,9.6,899432448,8126898176
1.8,47259648,2.1,94879744,8,8,8,829657088,8346394624,6.8,7,6.6,899145728,8126898176
0.013,47259648,0.89,94961664,4.4,5,3.8,829440000,8346394624,2.3,2.2,2.4,898887680,8126898176
0.012,47259648,0.26,94949376,3.5,3.2,3.8,829440000,8346394624,2.6,2.8,2.4,898629632,8126898176
0.0057,47259648,0.22,94965760,4.3,4,4.6,829456384,8346394624,3.1,3,3.2,898670592,8126898176
0.013,47259648,0.45,95019008,3.9,3.4,4.4,828940288,8346394624,3.3,3.2,3.4,898154496,8126898176
1.4,37216256,0.47,95019008,6.2,7,5.4,829161472,8346394624,2.3,2,2.6,897896448,8126898176
4.6,37851136,0.3,95150080,5.4,4.6,6.2,818610176,8346394624,3.4,3.4,3.4,897630208,8126898176
10,39776256,1.3,95141888,11,11,11,818647040,8346394624,5.2,5.4,5,897835008,8126898176
12,40710144,2.8,95092736,17,16,17,818827264,8346394624,17,17,16,897994752,8126898176
12,40882176,3,95059968,20,21,19,818167808,8346394624,14,15,14,897912832,8126898176
12,40759296,3.2,95117312,17,18,16,819261440,8346394624,12,12,12,898056192,8126898176
10,40833024,3.4,95367168,20,20,20,819068928,8346394624,14,14,15,898887680,8126898176
10,41091072,3,95277056,16,17,16,819007488,8346394624,17,17,17,899809280,8126898176
11,41771008,3.2,95469568,18,19,17,819548160,8346394624,13,13,13,899936256,8126898176
12,41795584,3.4,95522816,16,17,16,819703808,8346394624,14,15,14,900050944,8126898176
11,42139648,3,95453184,17,16,17,820105216,8346394624,17,17,17,900653056,8126898176
8.6,42303488,3,95637504,17,17,16,820228096,8346394624,13,12,13,900780032,8126898176
8.7,42541056,3.3,95584256,19,17,20,821104640,8346394624,15,15,14,900628480,8126898176
11,42782720,3.3,95629312,15,13,17,822452224,8346394624,17,17,17,902012928,8126898176
10,43356160,3.2,95895552,17,17,18,823169024,8346394624,13,13,12,901853184,8126898176
8.1,43511808,3.3,95956992,17,15,20,823177216,8346394624,15,15,15,902483968,8126898176
9,43880448,3.5,96006144,15,13,17,824078336,8346394624,16,16,16,902856704,8126898176
9.6,43905024,3,96043008,17,17,18,823762944,8346394624,14,14,14,903016448,8126898176
9,44003328,3.1,96145408,20,18,21,823848960,8346394624,14,14,14,903053312,8126898176
8.6,44371968,3.4,96194560,14,14,14,824455168,8346394624,16,15,16,903438336,8126898176
8.8,44867584,3,96309248,18,17,18,824434688,8346394624,13,13,14,903811072,8126898176
10,45072384,3.4,96059392,16,16,17,824791040,8346394624,15,15,15,903348224,8126898176
9.2,45260800,4,96505856,16,14,18,825708544,8346394624,16,16,16,903860224,8126898176
10,45932544,4,96681984,18,18,18,826884096,8346394624,14,15,14,903733248,8126898176
9.6,46288896,4.3,96702464,19,19,19,829153280,8346394624,15,15,16,904130560,8126898176
9.7,46313472,4.1,96641024,16,15,18,827072512,8346394624,15,15,15,904409088,8126898176
10,46333952,3.3,97021952,18,17,18,826474496,8346394624,13,13,13,905060352,8126898176
6.9,46333952,2.8,97185792,14,14,15,826351616,8346394624,14,14,14,905949184,8126898176
6.6,46333952,2.7,97370112,13,11,15,826224640,8346394624,14,14,14,905003008,8126898176
6,46333952,2.7,97398784,16,14,18,826314752,8346394624,14,14,14,905396224,8126898176
4.1,46333952,2.3,97349632,16,14,17,827318272,8346394624,14,14,13,905535488,8126898176
1.4,46333952,1.6,97230848,5.9,4.8,7,828309504,8346394624,3.6,3.4,3.8,905265152,8126898176
0.011,46333952,0.66,97325056,4.3,4.2,4.4,827535360,8346394624,2.3,2.2,2.4,905007104,8126898176
0.014,46333952,0.24,97230848,3.3,2.6,4,827793408,8346394624,2.7,2.2,3.2,905265152,8126898176
0.0091,46333952,0.26,97230848,4.2,4.8,3.6,827535360,8346394624,3,3.4,2.6,905977856,8126898176
0.0092,46333952,0.59,97292288,3.9,4.2,3.6,827850752,8346394624,2.8,3,2.6,904429568,8126898176
0.32,46333952,0.59,97292288,6,7.6,4.4,828055552,8346394624,2.3,2.6,2,904687616,8126898176
3.5,46379008,0.56,97554432,5.3,5.2,5.4,828510208,8346394624,3.7,4.2,3.2,904671232,8126898176
6.9,47198208,1.6,97464320,9.8,10,9.2,828129280,8346394624,10,10,10,904060928,8126898176
7.6,47226880,2.9,97574912,19,18,21,829591552,8346394624,18,18,18,905695232,8126898176
8.8,45621248,3.4,97824768,18,15,20,829288448,8346394624,14,14,14,906301440,8126898176
9.3,45772800,3.2,97742848,17,17,17,826351616,8346394624,20,21,20,921755648,8126898176
8.6,45654016,3.3,97984512,20,19,21,827670528,8346394624,19,19,19,915877888,8126898176
9.1,45658112,2.9,98025472,19,17,22,827490304,8346394624,17,16,17,913801216,8126898176
9.4,42823680,3.5,98111488,16,15,18,825118720,8346394624,18,18,19,913866752,8126898176
8.7,42827776,3.7,98156544,18,15,20,826097664,8346394624,21,21,21,914219008,8126898176
8.8,42831872,3.2,98344960,19,18,19,828043264,8346394624,16,16,16,915296256,8126898176
8.4,42844160,3.4,98197504,16,17,15,828919808,8346394624,18,18,19,914857984,8126898176
7.6,42950656,3.3,98201600,21,24,19,828272640,8346394624,21,21,21,915189760,8126898176
9.8,43057152,3.1,98242560,19,20,18,827453440,8346394624,15,15,15,915537920,8126898176
9.4,43081728,3.4,98488320,17,18,17,826716160,8346394624,18,18,19,915894272,8126898176
8.2,43307008,3.6,98537472,17,17,18,826802176,8346394624,21,20,21,915918848,8126898176
8.1,43515904,3.2,98217984,18,16,20,827445248,8346394624,16,15,16,916000768,8126898176
8.1,43843584,3.1,98402304,16,17,16,828047360,8346394624,18,18,17,915566592,8126898176
8.4,44032000,3,98598912,20,20,20,828116992,8346394624,22,22,22,916377600,8126898176
8,44466176,2.9,98648064,19,18,20,824139776,8346394624,14,14,14,916725760,8126898176
9.7,44613632,3.1,98734080,17,14,20,824475648,8346394624,18,18,18,916295680,8126898176
9.8,45129728,3.8,98926592,19,20,17,824811520,8346394624,21,21,22,916586496,8126898176
9.4,45514752,4,99160064,19,17,21,825421824,8346394624,16,16,15,916905984,8126898176
9.9,46211072,4.5,99004416,19,19,19,826281984,8346394624,18,18,18,916688896,8126898176
9.6,46628864,4.5,99094528,19,19,20,827813888,8346394624,20,20,20,916992000,8126898176
8.8,47316992,3.5,99004416,20,19,20,829448192,8346394624,15,15,15,917864448,8126898176
8.3,47214592,3.7,99409920,19,20,17,828289024,8346394624,17,18,17,917139456,8126898176
6.7,47214592,3.1,99315712,15,12,18,828182528,8346394624,20,20,20,917282816,8126898176
5.8,47263744,2.4,99397632,16,19,14,828293120,8346394624,13,14,13,917032960,8126898176
5.9,47308800,2.7,99565568,17,14,20,828911616,8346394624,18,18,18,917938176,8126898176
3.1,47308800,2.7,99397632,12,9.4,15,838549504,8346394624,16,16,16,918466560,8126898176
0.52,47308800,1.5,99401728,9.2,9,9.4,829386752,8346394624,2.8,2.6,3,917934080,8126898176
0.0069,47308800,0.29,99508224,3.9,3.6,4.2,829128704,8346394624,2.8,2.6,3,917934080,8126898176
0.012,47308800,0.26,99401728,4.1,3.6,4.6,829128704,8346394624,2.5,2.4,2.6,917417984,8126898176
0.016,47308800,0.24,99401728,3.9,3.2,4.6,829386752,8346394624,2.9,2.8,3,917336064,8126898176
0.01,47308800,0.53,99471360,3.9,3.8,4,829128704,8346394624,2.9,2.8,3,917078016,8126898176
0.85,47308800,0.53,99475456,3.6,3.4,3.8,829128704,8346394624,2.9,2.6,3.2,916819968,8126898176
3.5,47403008,0.75,99741696,8.2,7,9.4,829616128,8346394624,3.7,3.6,3.8,916537344,8126898176
7.6,48062464,2.1,99659776,13,13,14,828223488,8346394624,18,18,17,918044672,8126898176
