"Time","Acme Web CPU Usage","Acme Web Memory Usage","MongoDB CPU Usage","MongoDB Memory Usage","Avg Host CPU Usage","Host CPU 0 Usage","Host CPU 1 Usage","Host Mem Usage","Host Mem Total"
2022-01-13 11:43:05,0.022,67514368,1.3,125775872,3.8,4.0,3.6,1065086976,8346394624
2022-01-13 11:43:10,0.014,67514368,0.38,125681664,4.1,4.2,4.0,1064321024,8346394624
2022-01-13 11:43:15,0.0071,67514368,0.40,125775872,4.1,3.5,4.6,1063903232,8346394624
2022-01-13 11:43:20,1.4,67534848,1.5,125714432,11,12,9.4,1062445056,8346394624
2022-01-13 11:43:25,16,64020480,7.1,125591552,36,37,35,1061117952,8346394624
2022-01-13 11:43:30,31,57622528,13,125894656,61,65,57,1053949952,8346394624
2022-01-13 11:43:35,32,58843136,15,125706240,55,57,53,1054793728,8346394624
2022-01-13 11:43:40,34,62922752,18,125947904,53,50,56,1058643968,8346394624
2022-01-13 11:43:45,37,63496192,18,125992960,62,62,61,1060278272,8346394624
2022-01-13 11:43:50,36,64634880,17,126062592,63,62,63,1060642816,8346394624
2022-01-13 11:43:55,33,64651264,18,126005248,50,52,48,1061613568,8346394624
2022-01-13 11:44:00,30,64692224,17,125935616,58,57,58,1062240256,8346394624
2022-01-13 11:44:05,31,65155072,17,126164992,60,60,60,1062645760,8346394624
2022-01-13 11:44:10,30,65261568,16,125939712,53,54,53,1063079936,8346394624
2022-01-13 11:44:15,34,66330624,17,126242816,61,60,62,1063768064,8346394624
2022-01-13 11:44:20,34,66330624,17,126271488,57,56,58,1065697280,8346394624
2022-01-13 11:44:25,30,64188416,15,126451712,50,49,51,1062969344,8346394624
2022-01-13 11:44:30,31,64495616,16,126660608,54,54,54,1063968768,8346394624
2022-01-13 11:44:35,29,64720896,15,126967808,61,60,61,1064665088,8346394624
2022-01-13 11:44:40,32,64733184,16,127217664,50,51,49,1064882176,8346394624
2022-01-13 11:44:45,31,64741376,17,127574016,55,55,55,1065734144,8346394624
2022-01-13 11:44:50,31,64221184,16,127741952,58,58,58,1066110976,8346394624
2022-01-13 11:44:55,32,64221184,13,127799296,48,48,48,1065877504,8346394624
2022-01-13 11:45:00,27,64221184,14,128204800,54,55,52,1066270720,8346394624
2022-01-13 11:45:05,29,64221184,18,128815104,61,63,59,1067069440,8346394624
2022-01-13 11:45:10,33,64221184,18,129073152,53,52,53,1067544576,8346394624
2022-01-13 11:45:15,32,64237568,16,129314816,60,60,59,1067692032,8346394624
2022-01-13 11:45:20,29,65810432,15,129253376,58,57,59,1068687360,8346394624
2022-01-13 11:45:25,33,66342912,15,129355776,50,52,49,1070059520,8346394624
2022-01-13 11:45:30,35,66342912,17,129839104,55,56,54,1070825472,8346394624
2022-01-13 11:45:35,30,66375680,17,130179072,61,63,59,1071554560,8346394624
2022-01-13 11:45:40,30,66396160,16,130420736,52,53,51,1072214016,8346394624
2022-01-13 11:45:45,31,66260992,16,130707456,58,57,59,1072398336,8346394624
2022-01-13 11:45:50,30,66797568,15,130883584,49,47,51,1073209344,8346394624
2022-01-13 11:45:55,17,66797568,9.0,131198976,17,18,16,1073725440,8346394624
2022-01-13 11:46:00,1.9,66797568,2.3,131264512,4.6,4.6,4.6,1073258496,8346394624
2022-01-13 11:46:05,0.015,66797568,1.1,131313664,6.0,5.6,6.4,1073532928,8346394624
2022-01-13 11:46:10,0.021,66797568,0.40,131063808,4.3,4.6,4.0,1073000448,8346394624
2022-01-13 11:46:15,0.013,66797568,0.40,131178496,3.6,4.2,3.0,1072263168,8346394624
2022-01-13 11:46:20,0.0081,66797568,0.35,131063808,4.5,5,4.0,1072033792,8346394624
2022-01-13 11:46:25,0.015,66797568,0.37,131178496,3.5,4.0,3.0,1071558656,8346394624
2022-01-13 11:46:30,0.015,66797568,0.40,131063808,4.3,5,3.6,1071558656,8346394624
2022-01-13 11:46:35,0.53,64532480,0.99,131211264,9.3,7.4,11,1069412352,8346394624
2022-01-13 11:46:40,13,61624320,6.1,131342336,28,26,30,1066627072,8346394624
2022-01-13 11:46:45,30,61095936,14,131592192,60,59,61,1067421696,8346394624
2022-01-13 11:46:50,33,61095936,15,131362816,68,69,68,1069379584,8346394624
2022-01-13 11:46:55,33,63922176,16,131866624,67,67,68,1072263168,8346394624
2022-01-13 11:47:00,34,65400832,19,131923968,63,62,63,1073348608,8346394624
2022-01-13 11:47:05,37,66195456,19,132235264,75,73,76,1075757056,8346394624
2022-01-13 11:47:10,38,66166784,17,132128768,69,68,69,1076424704,8346394624
2022-01-13 11:47:15,33,65159168,16,132341760,55,57,54,1075159040,8346394624
2022-01-13 11:47:20,33,65695744,16,132521984,63,64,61,1075871744,8346394624
2022-01-13 11:47:25,31,65728512,18,132939776,69,70,69,1076355072,8346394624
2022-01-13 11:47:30,33,64532480,18,132939776,60,62,58,1076899840,8346394624
2022-01-13 11:47:35,33,64532480,14,133251072,66,67,66,1077981184,8346394624
2022-01-13 11:47:40,31,66093056,15,133414912,67,70,65,1084108800,8346394624
2022-01-13 11:47:45,32,66129920,17,133963776,58,60,56,1084571648,8346394624
2022-01-13 11:47:50,33,66244608,18,134111232,63,64,62,1084903424,8346394624
2022-01-13 11:47:55,34,66953216,17,134463488,65,66,65,1086922752,8346394624
2022-01-13 11:48:00,31,67387392,16,134557696,59,59,59,1085038592,8346394624
2022-01-13 11:48:05,34,67416064,16,135139328,68,66,70,1085505536,8346394624
2022-01-13 11:48:10,33,67428352,17,135249920,64,64,65,1086734336,8346394624
2022-01-13 11:48:15,27,67342336,16,135544832,56,57,55,1088401408,8346394624
2022-01-13 11:48:20,29,67342336,16,135532544,63,63,62,1088569344,8346394624
2022-01-13 11:48:25,33,65286144,15,135790592,67,66,67,1087004672,8346394624
2022-01-13 11:48:30,34,65753088,16,136278016,61,61,62,1088438272,8346394624
2022-01-13 11:48:35,33,67514368,17,136437760,68,69,67,1091665920,8346394624
2022-01-13 11:48:40,30,67420160,19,136867840,66,66,66,1092403200,8346394624
2022-01-13 11:48:45,34,65335296,19,137097216,60,61,59,1092571136,8346394624
2022-01-13 11:48:50,31,65826816,15,137285632,61,59,63,1091211264,8346394624
2022-01-13 11:48:55,31,65830912,15,137670656,67,67,67,1091436544,8346394624
2022-01-13 11:49:00,31,65966080,17,137994240,62,62,62,1091858432,8346394624
2022-01-13 11:49:05,28,65867776,17,138317824,61,63,58,1093447680,8346394624
2022-01-13 11:49:10,23,65785856,12,138428416,39,40,38,1093234688,8346394624
2022-01-13 11:49:15,6.9,65785856,3.5,138665984,4.0,4.6,3.4,1093230592,8346394624
2022-01-13 11:49:20,0.014,65785856,0.44,138588160,3.9,3.6,4.2,1092857856,8346394624
2022-01-13 11:49:25,0.015,65785856,0.37,138674176,3.8,4.0,3.6,1092517888,8346394624
2022-01-13 11:49:30,0.014,65785856,0.37,138596352,4.1,4.6,3.6,1092521984,8346394624
2022-01-13 11:49:35,0.013,65785856,0.41,138682368,5.8,6.6,5,1091821568,8346394624
2022-01-13 11:49:40,0.014,65785856,0.42,138596352,4.2,4.0,4.4,1091293184,8346394624
2022-01-13 11:49:45,0.014,65785856,0.39,138682368,4.1,3.6,4.6,1091002368,8346394624
2022-01-13 11:49:50,0.013,65785856,0.39,138596352,4.0,4.1,3.9,1090793472,8346394624
2022-01-13 11:49:55,0.015,65785856,0.40,138682368,3.9,3.7,4.1,1090301952,8346394624
2022-01-13 11:50:00,0.014,65785856,1.2,138797056,5.2,6.0,4.4,1089761280,8346394624
2022-01-13 11:50:05,0.015,65785856,1.2,138649600,5.7,5.2,6.2,1090011136,8346394624
2022-01-13 11:50:10,0.016,65785856,0.46,138649600,4.3,3.8,4.8,1089241088,8346394624
2022-01-13 11:50:15,1.7,49848320,0.51,138600448,5.9,6.4,5.4,1073422336,8346394624
2022-01-13 11:50:20,1.8,49848320,0.39,138514432,3.9,4.4,3.4,1073164288,8346394624
2022-01-13 11:50:25,0.030,49848320,0.41,138600448,3.8,4.0,3.6,1073160192,8346394624
2022-01-13 11:50:30,0.15,50110464,0.91,138534912,5.7,6.2,5.2,1073397760,8346394624
2022-01-13 11:50:35,22,55853056,5.3,138772480,38,40,36,1079906304,8346394624
2022-01-13 11:50:40,50,61239296,16,138645504,66,68,65,1079533568,8346394624
2022-01-13 11:50:45,54,64036864,22,138620928,66,67,64,1083994112,8346394624
2022-01-13 11:50:50,52,66625536,20,138702848,64,65,64,1085898752,8346394624
2022-01-13 11:50:55,48,68247552,22,138727424,67,68,66,1087758336,8346394624
2022-01-13 11:51:00,46,68395008,26,138928128,61,63,58,1088348160,8346394624
2022-01-13 11:51:05,43,69468160,23,138924032,63,62,63,1090662400,8346394624
2022-01-13 11:51:10,40,66248704,19,138985472,64,64,64,1086488576,8346394624
2022-01-13 11:51:15,46,67895296,21,138862592,62,62,62,1086681088,8346394624
2022-01-13 11:51:20,50,66375680,21,139063296,61,62,60,1085169664,8346394624
2022-01-13 11:51:25,44,66375680,19,139034624,56,59,53,1086312448,8346394624
2022-01-13 11:51:30,38,66883584,22,139173888,57,55,59,1086337024,8346394624
2022-01-13 11:51:35,41,68505600,20,138981376,65,65,64,1088749568,8346394624
2022-01-13 11:51:40,40,68583424,20,138924032,58,57,59,1088880640,8346394624
2022-01-13 11:51:45,39,68538368,20,139038720,53,54,53,1088348160,8346394624
2022-01-13 11:51:50,41,67596288,20,139186176,59,56,61,1089241088,8346394624
2022-01-13 11:51:55,43,70680576,21,139669504,59,57,60,1090490368,8346394624
2022-01-13 11:52:00,46,69173248,23,140124160,60,62,58,1089376256,8346394624
2022-01-13 11:52:05,41,69242880,21,140230656,62,63,61,1093521408,8346394624
2022-01-13 11:52:10,36,69804032,19,140636160,62,64,60,1091379200,8346394624
2022-01-13 11:52:15,43,71430144,22,141193216,56,58,55,1092710400,8346394624
2022-01-13 11:52:20,44,69816320,21,141672448,64,62,65,1091674112,8346394624
2022-01-13 11:52:25,43,71426048,21,142180352,57,56,58,1093402624,8346394624
2022-01-13 11:52:30,43,73052160,21,142274560,56,57,55,1095102464,8346394624
2022-01-13 11:52:35,39,72605696,19,142589952,61,60,62,1095131136,8346394624
2022-01-13 11:52:40,41,71970816,21,143110144,62,62,61,1092190208,8346394624
2022-01-13 11:52:45,40,72466432,21,143552512,58,57,58,1092620288,8346394624
2022-01-13 11:52:50,43,70479872,19,143462400,60,59,61,1092096000,8346394624
2022-01-13 11:52:55,41,71974912,20,144154624,56,54,57,1094066176,8346394624
2022-01-13 11:53:00,40,71475200,21,144424960,58,59,56,1092616192,8346394624
2022-01-13 11:53:05,34,71516160,18,144777216,43,42,43,1092980736,8346394624
2022-01-13 11:53:10,14,71524352,8.3,144801792,10,9.8,10,1092833280,8346394624
2022-01-13 11:53:15,1.4,71524352,0.82,144891904,3.7,3.4,4.0,1092059136,8346394624
2022-01-13 11:53:20,0.013,71524352,0.39,144801792,4.5,5,4.0,1092091904,8346394624
2022-01-13 11:53:25,0.015,71524352,0.41,144891904,3.6,4.0,3.2,1091833856,8346394624
2022-01-13 11:53:30,0.016,71524352,0.43,144801792,4.2,4.0,4.4,1091833856,8346394624
2022-01-13 11:53:35,0.014,71524352,0.33,144801792,3.7,4.4,3.0,1091833856,8346394624
2022-01-13 11:53:40,0.014,71524352,0.41,144814080,6.3,6.8,5.8,1092395008,8346394624
2022-01-13 11:53:45,0.014,71524352,0.41,144814080,3.9,4.4,3.4,1091649536,8346394624
2022-01-13 11:53:50,4.6,68628480,2.3,144723968,17,17,17,1088733184,8346394624
2022-01-13 11:53:55,26,61857792,11,145158144,54,53,55,1082540032,8346394624
2022-01-13 11:54:00,42,66383872,21,145399808,72,74,70,1087221760,8346394624
2022-01-13 11:54:05,44,66981888,25,145846272,67,64,71,1087832064,8346394624
2022-01-13 11:54:10,48,68120576,24,146173952,78,79,76,1090080768,8346394624
2022-01-13 11:54:15,47,66973696,24,146743296,73,73,74,1091256320,8346394624
2022-01-13 11:54:20,49,68526080,23,146878464,64,65,64,1091321856,8346394624
2022-01-13 11:54:25,46,69480448,22,147611648,69,70,69,1094074368,8346394624
2022-01-13 11:54:30,43,69369856,22,147705856,74,73,75,1094901760,8346394624
2022-01-13 11:54:35,45,68820992,22,148414464,67,67,67,1094193152,8346394624
2022-01-13 11:54:40,44,70373376,23,148602880,68,68,69,1096011776,8346394624
2022-01-13 11:54:45,42,71270400,20,148856832,70,68,71,1097633792,8346394624
2022-01-13 11:54:50,39,71393280,23,149368832,64,65,64,1097994240,8346394624
2022-01-13 11:54:55,45,68923392,24,149741568,67,65,69,1099210752,8346394624
2022-01-13 11:55:00,38,70418432,22,150020096,67,65,69,1097916416,8346394624
2022-01-13 11:55:05,37,69918720,19,150327296,63,64,61,1097424896,8346394624
2022-01-13 11:55:10,48,70500352,21,150351872,71,71,71,1099628544,8346394624
2022-01-13 11:55:15,47,72253440,23,150974464,70,70,71,1102192640,8346394624
2022-01-13 11:55:20,37,73883648,21,151117824,66,65,68,1104097280,8346394624
2022-01-13 11:55:25,41,72310784,20,151580672,66,63,69,1103769600,8346394624
2022-01-13 11:55:30,47,72269824,18,151855104,68,68,69,1109143552,8346394624
2022-01-13 11:55:35,38,71704576,22,152371200,67,66,68,1109037056,8346394624
2022-01-13 11:55:40,38,73338880,25,152563712,68,70,67,1112326144,8346394624
2022-01-13 11:55:45,41,73375744,24,153186304,68,68,68,1112465408,8346394624
2022-01-13 11:55:50,45,74956800,21,153473024,65,65,66,1114505216,8346394624
2022-01-13 11:55:55,49,74141696,20,153595904,65,66,64,1113907200,8346394624
2022-01-13 11:56:00,44,72560640,23,154181632,71,70,72,1112825856,8346394624
2022-01-13 11:56:05,38,72601600,24,154607616,65,68,63,1113354240,8346394624
2022-01-13 11:56:10,36,73125888,20,154853376,66,65,67,1115746304,8346394624
2022-01-13 11:56:15,42,72613888,20,155348992,67,68,66,1115156480,8346394624
2022-01-13 11:56:20,41,74457088,20,155398144,56,57,55,1116565504,8346394624
2022-01-13 11:56:25,20,74514432,10,155344896,23,24,21,1117450240,8346394624
2022-01-13 11:56:30,2.9,74387456,1.9,155553792,4.2,4.0,4.4,1117118464,8346394624
2022-01-13 11:56:35,0.014,74387456,0.45,155926528,3.6,3.6,3.6,1117372416,8346394624
2022-01-13 11:56:40,0.013,74387456,0.35,156028928,6.2,6.6,5.8,1118228480,8346394624
2022-01-13 11:56:45,0.013,74387456,0.39,156151808,4.0,3.4,4.6,1119035392,8346394624
2022-01-13 11:56:50,0.014,74387456,0.43,156049408,4.3,4.8,3.8,1118584832,8346394624
2022-01-13 11:56:55,0.015,74387456,0.40,156155904,4.0,4.0,4.0,1119649792,8346394624
2022-01-13 11:57:00,0.015,74387456,1.5,156282880,5.8,7.2,4.4,1118445568,8346394624
2022-01-13 11:57:05,2.3,74407936,2.3,156319744,10,11,9.4,1116463104,8346394624
2022-01-13 11:57:10,15,64651264,8.6,156372992,40,41,39,1107185664,8346394624
2022-01-13 11:57:15,38,64163840,18,156200960,74,73,74,1109344256,8346394624
2022-01-13 11:57:20,46,67203072,22,156209152,78,80,77,1114554368,8346394624
2022-01-13 11:57:25,45,67743744,22,156155904,79,78,79,1116610560,8346394624
2022-01-13 11:57:30,47,68567040,23,156323840,76,76,76,1113796608,8346394624
2022-01-13 11:57:35,46,70336512,23,156143616,77,78,77,1115336704,8346394624
2022-01-13 11:57:40,40,70709248,20,156360704,77,78,77,1117151232,8346394624
2022-01-13 11:57:45,46,71806976,24,156278784,72,73,71,1117016064,8346394624
2022-01-13 11:57:50,50,74792960,25,156389376,81,84,78,1118736384,8346394624
2022-01-13 11:57:55,39,77197312,22,156356608,74,73,75,1123450880,8346394624
2022-01-13 11:58:00,38,71708672,23,156434432,70,70,71,1117593600,8346394624
2022-01-13 11:58:05,40,73302016,20,156303360,76,76,76,1120120832,8346394624
2022-01-13 11:58:10,41,73932800,21,156340224,79,78,80,1121890304,8346394624
2022-01-13 11:58:15,47,76021760,25,156577792,70,71,68,1122381824,8346394624
2022-01-13 11:58:20,46,71208960,21,156663808,77,79,74,1117929472,8346394624
2022-01-13 11:58:25,42,71364608,20,156762112,72,73,72,1119354880,8346394624
2022-01-13 11:58:30,37,72900608,21,156618752,70,73,68,1120722944,8346394624
2022-01-13 11:58:35,43,72343552,21,156696576,77,79,75,1121628160,8346394624
2022-01-13 11:58:40,42,73932800,23,156848128,75,77,73,1132765184,8346394624
2022-01-13 11:58:45,43,73048064,24,156069888,74,75,73,1121726464,8346394624
2022-01-13 11:58:50,48,73572352,20,156008448,80,81,79,1121918976,8346394624
2022-01-13 11:58:55,37,74076160,21,156364800,77,75,78,1122697216,8346394624
2022-01-13 11:59:00,43,75673600,25,156463104,71,73,69,1126330368,8346394624
2022-01-13 11:59:05,47,74231808,23,157007872,78,75,81,1127047168,8346394624
2022-01-13 11:59:10,36,75747328,21,157065216,76,76,76,1125785600,8346394624
2022-01-13 11:59:15,41,74051584,23,157876224,72,74,70,1127763968,8346394624
2022-01-13 11:59:20,43,75616256,24,157855744,76,75,76,1129488384,8346394624
2022-01-13 11:59:25,38,75628544,19,157925376,75,76,73,1130655744,8346394624
2022-01-13 11:59:30,39,75669504,19,158449664,69,71,68,1131601920,8346394624
2022-01-13 11:59:35,42,76812288,22,158736384,72,74,69,1132036096,8346394624
2022-01-13 11:59:40,32,77062144,16,158851072,48,50,45,1131888640,8346394624
2022-01-13 11:59:45,8.7,77062144,6.4,158932992,5.9,6.2,5.6,1132363776,8346394624
2022-01-13 11:59:50,0.014,77062144,0.43,158928896,3.7,4.0,3.4,1131819008,8346394624
2022-01-13 11:59:55,0.017,77062144,0.42,159006720,4.3,5,3.6,1130950656,8346394624
2022-01-13 12:00:00,0.017,77062144,1.6,159293440,5.6,7.2,4.0,1130213376,8346394624
2022-01-13 12:00:05,0.013,77062144,1.5,159096832,4.4,4.6,4.2,1130999808,8346394624
2022-01-13 12:00:10,0.015,77062144,0.44,159105024,4.3,4.6,4.0,1130795008,8346394624
2022-01-13 12:00:15,0.014,77062144,0.45,159105024,6.7,6.4,7.0,1130438656,8346394624
2022-01-13 12:00:20,0.013,77062144,0.43,159105024,4.5,4.4,4.6,1130000384,8346394624
2022-01-13 12:00:25,0.015,77062144,0.52,159182848,4.4,4.6,4.2,1129730048,8346394624
2022-01-13 12:00:30,0.015,77062144,0.44,159109120,4.0,4.0,4.0,1129766912,8346394624
2022-01-13 12:00:35,0.014,77062144,0.42,159186944,4.2,4.2,4.2,1128722432,8346394624
2022-01-13 12:00:40,0.013,77062144,0.40,159109120,3.8,3.8,3.8,1128726528,8346394624
2022-01-13 12:00:45,0.013,77062144,0.28,159109120,5.9,6.4,5.4,1127911424,8346394624
2022-01-13 12:00:50,0.013,77062144,0.35,159109120,4.1,3.8,4.4,1112924160,8346394624
2022-01-13 12:00:55,1.7,51806208,0.46,159186944,5.1,4.4,5.8,1101533184,8346394624
2022-01-13 12:01:00,1.7,51806208,0.73,159006720,5.4,5.6,5.2,1101635584,8346394624
2022-01-13 12:01:05,17,56782848,4.2,159109120,27,27,27,1105764352,8346394624
2022-01-13 12:01:10,35,58593280,12,159277056,54,53,54,1106554880,8346394624
2022-01-13 12:01:15,42,60518400,16,159084544,56,58,53,1108443136,8346394624
2022-01-13 12:01:20,40,64327680,16,159150080,52,53,50,1111789568,8346394624
2022-01-13 12:01:25,32,64737280,16,159186944,49,50,48,1113104384,8346394624
2022-01-13 12:01:30,40,66985984,16,159256576,53,51,54,1114570752,8346394624
2022-01-13 12:01:35,41,67190784,18,159223808,54,55,53,1116233728,8346394624
2022-01-13 12:01:40,31,67227648,16,159256576,44,42,47,1116311552,8346394624
2022-01-13 12:01:45,29,67366912,15,159322112,49,46,51,1116409856,8346394624
2022-01-13 12:01:50,34,67932160,17,159133696,51,49,53,1117065216,8346394624
2022-01-13 12:01:55,36,65241088,17,159285248,50,49,51,1114791936,8346394624
2022-01-13 12:02:00,31,65294336,18,159440896,49,48,51,1113657344,8346394624
2022-01-13 12:02:05,34,66494464,17,159338496,50,49,50,1115226112,8346394624
2022-01-13 12:02:10,30,66387968,15,159383552,46,46,46,1116618752,8346394624
2022-01-13 12:02:15,32,65392640,14,159559680,47,49,45,1116160000,8346394624
2022-01-13 12:02:20,31,66396160,16,159518720,48,53,44,1116184576,8346394624
2022-01-13 12:02:25,31,66412544,15,160002048,47,44,50,1116368896,8346394624
2022-01-13 12:02:30,33,66850816,14,160022528,46,44,48,1116622848,8346394624
2022-01-13 12:02:35,30,66981888,14,160624640,46,46,46,1117257728,8346394624
2022-01-13 12:02:40,31,67305472,15,160628736,45,46,44,1117016064,8346394624
2022-01-13 12:02:45,27,67416064,15,160735232,47,48,47,1109876736,8346394624
2022-01-13 12:02:50,28,66076672,14,160972800,46,45,47,1109635072,8346394624
2022-01-13 12:02:55,32,66920448,16,161411072,50,50,50,1110581248,8346394624
2022-01-13 12:03:00,31,66080768,18,161599488,47,46,48,1109585920,8346394624
2022-01-13 12:03:05,30,66629632,18,162922496,48,50,47,1110704128,8346394624
2022-01-13 12:03:10,34,66633728,17,163028992,48,49,47,1111703552,8346394624
2022-01-13 12:03:15,32,66658304,15,163393536,46,48,44,1112580096,8346394624
2022-01-13 12:03:20,31,67076096,16,163471360,48,52,45,1110999040,8346394624
2022-01-13 12:03:25,34,67588096,15,163663872,50,53,48,1110503424,8346394624
2022-01-13 12:03:30,29,68485120,14,163831808,43,45,42,1111035904,8346394624
2022-01-13 12:03:35,21,68935680,11,163749888,29,28,29,1112334336,8346394624
2022-01-13 12:03:40,8.0,68743168,4.5,164028416,7.3,7.6,7.0,1111957504,8346394624
2022-01-13 12:03:45,0.074,68743168,0.55,163950592,5.5,5,6.0,1112731648,8346394624
2022-01-13 12:03:50,0.013,68743168,0.35,163966976,3.9,3.6,4.2,1112215552,8346394624
2022-01-13 12:03:55,0.014,68743168,0.45,163971072,3.8,3.2,4.4,1112215552,8346394624
2022-01-13 12:04:00,0.014,68743168,0.37,163971072,5.5,4.4,6.6,1112117248,8346394624
2022-01-13 12:04:05,0.013,68743168,1.8,164282368,3.9,4.0,3.8,1112416256,8346394624
2022-01-13 12:04:10,0.013,68743168,1.8,164200448,3.9,3.8,4.0,1111945216,8346394624
2022-01-13 12:04:15,0.014,68743168,0.38,164286464,5.9,6.6,5.2,1112752128,8346394624
2022-01-13 12:04:20,5.2,66842624,2.5,164384768,15,17,13,1110130688,8346394624
2022-01-13 12:04:25,23,59273216,9.0,164282368,46,51,41,1104994304,8346394624
2022-01-13 12:04:30,32,59961344,15,164216832,57,58,56,1104076800,8346394624
2022-01-13 12:04:35,31,60809216,16,164335616,52,52,53,1104789504,8346394624
2022-01-13 12:04:40,32,62681088,17,164474880,60,59,61,1105747968,8346394624
2022-01-13 12:04:45,31,63029248,19,164278272,65,66,64,1107566592,8346394624
2022-01-13 12:04:50,35,65032192,18,164208640,58,59,56,1109536768,8346394624
2022-01-13 12:04:55,37,65228800,17,164253696,56,56,56,1116229632,8346394624
2022-01-13 12:05:00,32,64638976,17,164335616,57,56,59,1116942336,8346394624
2022-01-13 12:05:05,32,64647168,16,164347904,52,52,52,1116844032,8346394624
2022-01-13 12:05:10,32,64667648,14,164380672,59,61,57,1118822400,8346394624
2022-01-13 12:05:15,33,64761856,19,164495360,62,63,62,1118715904,8346394624
2022-01-13 12:05:20,33,64794624,19,164282368,51,52,51,1119453184,8346394624
2022-01-13 12:05:25,30,65372160,14,164425728,52,54,51,1117478912,8346394624
2022-01-13 12:05:30,29,65417216,13,164315136,58,57,59,1118130176,8346394624
2022-01-13 12:05:35,32,64987136,17,164409344,50,52,49,1118420992,8346394624
2022-01-13 12:05:40,34,66596864,18,164319232,55,56,53,1116094464,8346394624
2022-01-13 12:05:45,30,67014656,16,164368384,61,61,61,1117536256,8346394624
2022-01-13 12:05:50,31,66834432,15,164515840,51,53,48,1117528064,8346394624
2022-01-13 12:05:55,30,66863104,16,164319232,51,49,53,1117470720,8346394624
2022-01-13 12:06:00,25,66871296,18,164499456,58,57,58,1118040064,8346394624
2022-01-13 12:06:05,28,66912256,16,164319232,53,52,53,1118265344,8346394624
2022-01-13 12:06:10,32,68059136,14,164257792,54,54,55,1118810112,8346394624
2022-01-13 12:06:15,33,68067328,18,164052992,63,61,64,1119588352,8346394624
2022-01-13 12:06:20,36,66543616,18,164020224,50,49,51,1118318592,8346394624
2022-01-13 12:06:25,33,66555904,15,164077568,55,54,57,1119166464,8346394624
2022-01-13 12:06:30,26,66588672,15,164085760,55,54,56,1118683136,8346394624
2022-01-13 12:06:35,32,66842624,15,163786752,52,51,53,1118400512,8346394624
2022-01-13 12:06:40,33,66846720,16,163852288,56,56,57,1119289344,8346394624
2022-01-13 12:06:45,30,67231744,15,163266560,61,61,60,1118830592,8346394624
2022-01-13 12:06:50,27,67420160,14,163508224,37,40,35,1118781440,8346394624
2022-01-13 12:06:55,12,67420160,7.2,163487744,14,14,13,1118896128,8346394624
2022-01-13 12:07:00,0.93,67420160,0.69,163409920,3.4,4.0,2.8,1118773248,8346394624
2022-01-13 12:07:05,0.014,67420160,1.5,163655680,5.6,7.0,4.2,1118679040,8346394624
2022-01-13 12:07:10,0.015,67420160,1.5,163622912,3.7,4.2,3.2,1118670848,8346394624
2022-01-13 12:07:15,0.013,67420160,0.44,163819520,4.5,4.6,4.4,1118212096,8346394624
2022-01-13 12:07:20,0.013,67420160,0.39,163745792,5.3,5.8,4.8,1118748672,8346394624
2022-01-13 12:07:25,0.014,67420160,0.27,163745792,4.4,3.8,5,1118240768,8346394624
2022-01-13 12:07:30,0.014,67420160,0.37,163749888,3.8,3.6,4.0,1117966336,8346394624
2022-01-13 12:07:35,3.0,64081920,1.9,163782656,11,10,13,1114411008,8346394624
2022-01-13 12:07:40,15,63029248,7.0,163647488,39,37,42,1113481216,8346394624
2022-01-13 12:07:45,30,60219392,15,163987456,65,63,66,1112563712,8346394624
2022-01-13 12:07:50,35,60276736,19,163799040,67,69,65,1112096768,8346394624
2022-01-13 12:07:55,33,63188992,16,163778560,59,63,55,1114050560,8346394624
2022-01-13 12:08:00,36,63471616,16,163770368,73,74,72,1115344896,8346394624
2022-01-13 12:08:05,37,64557056,22,164028416,73,75,72,1116635136,8346394624
2022-01-13 12:08:10,32,64307200,19,164192256,56,56,55,1116188672,8346394624
2022-01-13 12:08:15,34,65785856,16,164126720,66,68,63,1117892608,8346394624
2022-01-13 12:08:20,33,66097152,17,164163584,65,67,63,1119330304,8346394624
2022-01-13 12:08:25,32,63762432,16,164007936,59,60,59,1117847552,8346394624
2022-01-13 12:08:30,34,64069632,17,164048896,71,72,69,1119072256,8346394624
2022-01-13 12:08:35,33,64331776,17,163848192,65,65,65,1120178176,8346394624
2022-01-13 12:08:40,34,65880064,17,163676160,57,59,55,1122836480,8346394624
2022-01-13 12:08:45,32,66400256,18,163647488,65,66,64,1122922496,8346394624
2022-01-13 12:08:50,31,66424832,16,163753984,66,67,64,1123115008,8346394624
2022-01-13 12:08:55,30,64188416,14,163618816,58,58,58,1121419264,8346394624
2022-01-13 12:09:00,29,64679936,14,163409920,65,64,66,1121964032,8346394624
2022-01-13 12:09:05,35,62681088,20,163463168,68,70,65,1121263616,8346394624
2022-01-13 12:09:10,31,62681088,17,163459072,53,55,52,1121087488,8346394624
2022-01-13 12:09:15,27,62681088,14,163635200,63,63,63,1122177024,8346394624
2022-01-13 12:09:20,34,62787584,17,163430400,67,68,66,1122856960,8346394624
2022-01-13 12:09:25,34,64245760,18,163508224,56,58,55,1123733504,8346394624
2022-01-13 12:09:30,32,64294912,15,163622912,67,68,66,1125130240,8346394624
2022-01-13 12:09:35,32,65048576,17,163479552,66,66,66,1125167104,8346394624
2022-01-13 12:09:40,33,65429504,19,163782656,57,58,56,1126703104,8346394624
