Acme Web CPU Usage,Acme Web Memory Usage,Acme Web Memory Usage,MongoDB CPU Usage,MongoDB Memory Usage,MongoDB Memory Usage,Avg Host CPU Usage,Host CPU 0 Usage,Host CPU 1 Usage,Host Mem Usage,Host Mem Usage,Host Mem Usage,Host Mem Total,Host Mem Total,Host Mem Total
23,59498496,59498496,11,190828544,190828544,53,58,48,828481536,828481536,828481536,8126898176,8126898176,8126898176
22,58408960,58408960,10,190595072,190595072,49,48,50,828481536,828481536,828481536,8126898176,8126898176,8126898176
19,57954304,57954304,10,190709760,190709760,48,47,49,828481536,828481536,828481536,8126898176,8126898176,8126898176
21,57815040,57815040,9.4,190595072,190595072,48,50,46,828481536,828481536,828481536,8126898176,8126898176,8126898176
22,55390208,55390208,10,190709760,190709760,49,49,50,828481536,828481536,828481536,8126898176,8126898176,8126898176
19,56905728,56905728,10,190595072,190595072,48,46,49,828477440,828477440,828477440,8126898176,8126898176,8126898176
18,58540032,58540032,8.4,190709760,190709760,46,46,46,828477440,828477440,828477440,8126898176,8126898176,8126898176
19,58683392,58683392,8.7,190599168,190599168,47,49,44,828477440,828477440,828477440,8126898176,8126898176,8126898176
22,58089472,58089472,11,190709760,190709760,50,50,50,828735488,828735488,828735488,8126898176,8126898176,8126898176
21,58650624,58650624,11,190599168,190599168,50,51,50,828477440,828477440,828477440,8126898176,8126898176,8126898176
19,58683392,58683392,9.7,190599168,190599168,49,49,48,828477440,828477440,828477440,8126898176,8126898176,8126898176
19,58728448,58728448,11,190599168,190599168,48,50,47,828477440,828477440,828477440,8126898176,8126898176,8126898176
16,58650624,58650624,7.9,190705664,190705664,25,29,22,828477440,828477440,828477440,8126898176,8126898176,8126898176
6.2,58650624,58650624,2.5,190599168,190599168,3.8,3.6,4,828477440,828477440,828477440,8126898176,8126898176,8126898176
0.54,58650624,58650624,0.27,190599168,190599168,3.7,3.6,3.8,828477440,828477440,828477440,8126898176,8126898176,8126898176
0.0071,58650624,58650624,0.23,190599168,190599168,2.9,2.6,3.2,828477440,828477440,828477440,8126898176,8126898176,8126898176
0.0075,58650624,58650624,0.22,190709760,190709760,3.5,3.2,3.8,828477440,828477440,828477440,8126898176,8126898176,8126898176
0.008,58650624,58650624,0.2,190599168,190599168,2.7,2.6,2.8,828477440,828477440,828477440,8126898176,8126898176,8126898176
0.0073,58650624,58650624,0.21,190709760,190709760,3.6,3.6,3.6,828477440,828477440,828477440,8126898176,8126898176,8126898176
1.8,55676928,55676928,1.4,190599168,190599168,15,16,13,828477440,828477440,828477440,8126898176,8126898176,8126898176
11,51466240,51466240,5.2,190599168,190599168,38,44,32,829509632,829509632,829509632,8126898176,8126898176,8126898176
17,51486720,51486720,8,190599168,190599168,40,48,32,828477440,828477440,828477440,8126898176,8126898176,8126898176
14,51490816,51490816,6.6,190709760,190709760,39,43,35,828477440,828477440,828477440,8126898176,8126898176,8126898176
16,53616640,53616640,8.3,190599168,190599168,42,43,40,828735488,828735488,828735488,8126898176,8126898176,8126898176
20,54210560,54210560,10,190697472,190697472,43,43,44,828477440,828477440,828477440,8126898176,8126898176,8126898176
19,55062528,55062528,8.1,190599168,190599168,43,43,44,828735488,828735488,828735488,8126898176,8126898176,8126898176
16,55721984,55721984,8.4,190709760,190709760,36,36,36,828735488,828735488,828735488,8126898176,8126898176,8126898176
15,56139776,56139776,8.1,190599168,190599168,37,38,35,829509632,829509632,829509632,8126898176,8126898176,8126898176
14,56262656,56262656,6.9,190709760,190709760,38,39,38,828735488,828735488,828735488,8126898176,8126898176,8126898176
15,57139200,57139200,7.5,190599168,190599168,40,43,36,828477440,828477440,828477440,8126898176,8126898176,8126898176
17,57249792,57249792,8.9,190709760,190709760,41,40,42,828735488,828735488,828735488,8126898176,8126898176,8126898176
16,56705024,56705024,7.8,190599168,190599168,38,41,36,828735488,828735488,828735488,8126898176,8126898176,8126898176
16,58179584,58179584,7.2,190709760,190709760,37,36,38,828735488,828735488,828735488,8126898176,8126898176,8126898176
14,58204160,58204160,8.3,190599168,190599168,36,39,33,828735488,828735488,828735488,8126898176,8126898176,8126898176
14,56090624,56090624,8.1,190709760,190709760,38,36,40,828477440,828477440,828477440,8126898176,8126898176,8126898176
16,56094720,56094720,7.6,190599168,190599168,38,41,34,828731392,828731392,828731392,8126898176,8126898176,8126898176
15,56045568,56045568,7.6,190836736,190836736,38,42,33,828473344,828473344,828473344,8126898176,8126898176,8126898176
15,57069568,57069568,7.2,190599168,190599168,37,38,37,828731392,828731392,828731392,8126898176,8126898176,8126898176
14,57409536,57409536,7.6,190709760,190709760,36,34,37,828473344,828473344,828473344,8126898176,8126898176,8126898176
11,57638912,57638912,6.4,190599168,190599168,25,23,26,828731392,828731392,828731392,8126898176,8126898176,8126898176
5.8,57638912,57638912,2.8,190709760,190709760,7.3,7,7.6,828473344,828473344,828473344,8126898176,8126898176,8126898176
1.1,57638912,57638912,0.64,190599168,190599168,2.9,2.6,3.2,828473344,828473344,828473344,8126898176,8126898176,8126898176
0.0072,57638912,57638912,0.2,190599168,190599168,3.5,3.8,3.2,828731392,828731392,828731392,8126898176,8126898176,8126898176
0.0067,57638912,57638912,0.22,190599168,190599168,3,3,3,828731392,828731392,828731392,8126898176,8126898176,8126898176
0.0079,57638912,57638912,0.2,190709760,190709760,4,3.8,4.2,828473344,828473344,828473344,8126898176,8126898176,8126898176
0.0072,57638912,57638912,0.2,190599168,190599168,2.9,3.2,2.6,828731392,828731392,828731392,8126898176,8126898176,8126898176
1,54824960,54824960,0.97,190709760,190709760,13,14,12,828764160,828764160,828764160,8126898176,8126898176,8126898176
12,48963584,48963584,4.1,190599168,190599168,41,39,42,828502016,828502016,828502016,8126898176,8126898176,8126898176
20,52490240,52490240,9.4,190828544,190828544,52,53,51,828502016,828502016,828502016,8126898176,8126898176,8126898176
