Acme Web CPU Usage,Acme Web Memory Usage,Acme Web Memory Usage,MongoDB CPU Usage,MongoDB Memory Usage,MongoDB Memory Usage,Avg Host CPU Usage,Host CPU 0 Usage,Host CPU 1 Usage,Host Mem Usage,Host Mem Usage,Host Mem Usage,Host Mem Total,Host Mem Total,Host Mem Total
2.9,44711936,44711936,3.3,206901248,206901248,9.9,13,6.6,827957248,827957248,827957248,8126898176,8126898176,8126898176
0.57,44711936,44711936,1.7,206790656,206790656,2.9,2.8,3,828215296,828215296,828215296,8126898176,8126898176,8126898176
0.0063,44711936,44711936,0.2,206737408,206737408,3.6,3,4.2,828215296,828215296,828215296,8126898176,8126898176,8126898176
0.0065,44711936,44711936,0.2,206655488,206655488,2.8,2.8,2.8,827957248,827957248,827957248,8126898176,8126898176,8126898176
0.0075,44711936,44711936,0.21,206737408,206737408,3.4,3,3.8,827957248,827957248,827957248,8126898176,8126898176,8126898176
0.0067,44711936,44711936,0.19,206655488,206655488,2.6,2.6,2.6,827957248,827957248,827957248,8126898176,8126898176,8126898176
0.44,44711936,44711936,0.36,206663680,206663680,5.4,5.6,5.2,827940864,827940864,827940864,8126898176,8126898176,8126898176
2.2,44711936,44711936,0.99,206696448,206696448,11,13,9.6,827940864,827940864,827940864,8126898176,8126898176,8126898176
4.2,44711936,44711936,2.3,206893056,206893056,16,18,14,827940864,827940864,827940864,8126898176,8126898176,8126898176
5.7,44711936,44711936,3,206827520,206827520,16,19,13,827940864,827940864,827940864,8126898176,8126898176,8126898176
6.4,44711936,44711936,3,206901248,206901248,18,16,19,828194816,828194816,828194816,8126898176,8126898176,8126898176
6.2,44711936,44711936,2.9,206946304,206946304,18,17,19,827924480,827924480,827924480,8126898176,8126898176,8126898176
6.5,44711936,44711936,2.9,206905344,206905344,20,21,20,828182528,828182528,828182528,8126898176,8126898176,8126898176
6.1,44711936,44711936,4.4,206897152,206897152,17,19,15,828182528,828182528,828182528,8126898176,8126898176,8126898176
5.6,44711936,44711936,4.3,206970880,206970880,16,14,18,828182528,828182528,828182528,8126898176,8126898176,8126898176
5.2,44711936,44711936,2.8,206893056,206893056,16,15,16,827924480,827924480,827924480,8126898176,8126898176,8126898176
4.9,44711936,44711936,3,206843904,206843904,17,15,19,827924480,827924480,827924480,8126898176,8126898176,8126898176
5.6,44711936,44711936,3.3,207032320,207032320,16,15,17,827924480,827924480,827924480,8126898176,8126898176,8126898176
6.1,44711936,44711936,2.7,207400960,207400960,16,16,17,827924480,827924480,827924480,8126898176,8126898176,8126898176
5.4,44711936,44711936,2.6,207233024,207233024,16,15,17,827924480,827924480,827924480,8126898176,8126898176,8126898176
5.5,44711936,44711936,3.1,207462400,207462400,16,17,16,827666432,827666432,827666432,8126898176,8126898176,8126898176
5.5,44711936,44711936,3.3,207278080,207278080,17,20,14,827924480,827924480,827924480,8126898176,8126898176,8126898176
6.3,44711936,44711936,3.6,207364096,207364096,19,22,17,827924480,827924480,827924480,8126898176,8126898176,8126898176
6.7,44711936,44711936,3.4,207294464,207294464,18,16,20,827916288,827916288,827916288,8126898176,8126898176,8126898176
6.4,44711936,44711936,3.1,207360000,207360000,21,17,26,827916288,827916288,827916288,8126898176,8126898176,8126898176
5.4,44711936,44711936,4.2,207323136,207323136,12,11,13,827916288,827916288,827916288,8126898176,8126898176,8126898176
2.1,44711936,44711936,2.8,207429632,207429632,4.7,5.2,4.2,827916288,827916288,827916288,8126898176,8126898176,8126898176
0.25,44711936,44711936,0.25,207327232,207327232,3,3,3,827916288,827916288,827916288,8126898176,8126898176,8126898176
0.0067,44711936,44711936,0.19,207429632,207429632,3.6,3.6,3.6,827916288,827916288,827916288,8126898176,8126898176,8126898176
0.0066,44711936,44711936,0.18,207327232,207327232,2.7,2.4,3,827916288,827916288,827916288,8126898176,8126898176,8126898176
0.0061,44711936,44711936,0.2,207429632,207429632,3.7,3.4,4,827916288,827916288,827916288,8126898176,8126898176,8126898176
0.0061,44711936,44711936,0.2,207327232,207327232,2.8,3.2,2.4,828174336,828174336,828174336,8126898176,8126898176,8126898176
1.1,44711936,44711936,0.55,207343616,207343616,8.4,8.8,8,827899904,827899904,827899904,8126898176,8126898176,8126898176
3.7,44711936,44711936,2.1,207282176,207282176,19,22,17,827899904,827899904,827899904,8126898176,8126898176,8126898176
8.1,44711936,44711936,4.1,207540224,207540224,22,25,20,827899904,827899904,827899904,8126898176,8126898176,8126898176
9.4,44711936,44711936,4.4,206852096,206852096,24,25,22,827883520,827883520,827883520,8126898176,8126898176,8126898176
8.9,44711936,44711936,3.8,207007744,207007744,22,23,22,827883520,827883520,827883520,8126898176,8126898176,8126898176
8.1,44711936,44711936,5.2,207560704,207560704,24,25,22,827883520,827883520,827883520,8126898176,8126898176,8126898176
7.8,44711936,44711936,5.4,207675392,207675392,22,25,19,827883520,827883520,827883520,8126898176,8126898176,8126898176
8.2,44711936,44711936,4.3,207773696,207773696,22,22,22,827883520,827883520,827883520,8126898176,8126898176,8126898176
8,44711936,44711936,4.7,207757312,207757312,22,21,23,828915712,828915712,828915712,8126898176,8126898176,8126898176
7.4,44711936,44711936,4.4,207986688,207986688,21,20,21,827879424,827879424,827879424,8126898176,8126898176,8126898176
7.2,44711936,44711936,4.2,207822848,207822848,24,24,25,827879424,827879424,827879424,8126898176,8126898176,8126898176
9.2,44711936,44711936,4.5,207921152,207921152,25,28,23,827621376,827621376,827621376,8126898176,8126898176,8126898176
10,44711936,44711936,4.9,207986688,207986688,25,25,25,827879424,827879424,827879424,8126898176,8126898176,8126898176
9.2,44711936,44711936,4.3,208064512,208064512,19,22,16,827879424,827879424,827879424,8126898176,8126898176,8126898176
7,44711936,44711936,3.1,208048128,208048128,19,19,18,828133376,828133376,828133376,8126898176,8126898176,8126898176
5.7,44711936,44711936,3.6,208019456,208019456,19,23,15,827871232,827871232,827871232,8126898176,8126898176,8126898176
7,44711936,44711936,4.4,208244736,208244736,21,21,21,827871232,827871232,827871232,8126898176,8126898176,8126898176
8.7,44711936,44711936,5.4,208257024,208257024,25,22,28,828129280,828129280,828129280,8126898176,8126898176,8126898176
8,44711936,44711936,5.6,207966208,207966208,22,19,25,828903424,828903424,828903424,8126898176,8126898176,8126898176
7.4,44711936,44711936,4,208031744,208031744,19,22,17,827871232,827871232,827871232,8126898176,8126898176,8126898176
4.9,44711936,44711936,2.6,208134144,208134144,10,11,9.6,828129280,828129280,828129280,8126898176,8126898176,8126898176
1.4,44711936,44711936,1.3,208138240,208138240,3.4,3.8,3,827871232,827871232,827871232,8126898176,8126898176,8126898176
0.036,44711936,44711936,0.25,208089088,208089088,2.8,2.6,3,827871232,827871232,827871232,8126898176,8126898176,8126898176
0.0056,44711936,44711936,0.17,208068608,208068608,3.5,3.4,3.6,828387328,828387328,828387328,8126898176,8126898176,8126898176
0.0062,44711936,44711936,0.21,208154624,208154624,2.8,2.2,3.4,827867136,827867136,827867136,8126898176,8126898176,8126898176
0.0062,44711936,44711936,0.18,208076800,208076800,3.2,3,3.4,827867136,827867136,827867136,8126898176,8126898176,8126898176
0.0075,44711936,44711936,0.22,208076800,208076800,3.2,3.4,3,827867136,827867136,827867136,8126898176,8126898176,8126898176
1.2,44711936,44711936,0.94,208236544,208236544,9.7,10,9.4,827863040,827863040,827863040,8126898176,8126898176,8126898176
3.9,44711936,44711936,2.3,208175104,208175104,15,16,15,827863040,827863040,827863040,8126898176,8126898176,8126898176
6.1,44711936,44711936,3.8,208232448,208232448,20,22,18,827863040,827863040,827863040,8126898176,8126898176,8126898176
5.9,44711936,44711936,3.8,208293888,208293888,17,17,16,828637184,828637184,828637184,8126898176,8126898176,8126898176
6,44711936,44711936,3.1,208363520,208363520,19,17,20,828121088,828121088,828121088,8126898176,8126898176,8126898176
6.8,44711936,44711936,3.5,208318464,208318464,17,17,16,828895232,828895232,828895232,8126898176,8126898176,8126898176
6.1,44711936,44711936,3,208367616,208367616,16,19,12,827854848,827854848,827854848,8126898176,8126898176,8126898176
5,44711936,44711936,2.6,208433152,208433152,15,18,11,828112896,828112896,828112896,8126898176,8126898176,8126898176
4.6,44711936,44711936,2.9,208355328,208355328,16,16,15,827854848,827854848,827854848,8126898176,8126898176,8126898176
5.4,44711936,44711936,2.8,208420864,208420864,15,18,13,828112896,828112896,828112896,8126898176,8126898176,8126898176
5.8,44711936,44711936,2.9,208359424,208359424,17,16,18,828112896,828112896,828112896,8126898176,8126898176,8126898176
5.6,44711936,44711936,3,208441344,208441344,16,17,14,827850752,827850752,827850752,8126898176,8126898176,8126898176
5.6,44711936,44711936,2.8,208621568,208621568,16,18,15,828108800,828108800,828108800,8126898176,8126898176,8126898176
5.3,44711936,44711936,2.6,208437248,208437248,16,17,14,827850752,827850752,827850752,8126898176,8126898176,8126898176
5.6,44711936,44711936,4.4,208818176,208818176,20,18,23,827850752,827850752,827850752,8126898176,8126898176,8126898176
5.7,44711936,44711936,4.5,209022976,209022976,19,19,19,827850752,827850752,827850752,8126898176,8126898176,8126898176
6.8,44711936,44711936,3.6,208867328,208867328,20,22,17,827850752,827850752,827850752,8126898176,8126898176,8126898176
7.4,44711936,44711936,3.9,209195008,209195008,17,21,14,828624896,828624896,828624896,8126898176,8126898176,8126898176
5.5,44711936,44711936,3,209117184,209117184,15,14,16,827850752,827850752,827850752,8126898176,8126898176,8126898176
3.1,44711936,44711936,1.7,209264640,209264640,6.7,7.2,6.2,827850752,827850752,827850752,8126898176,8126898176,8126898176
1.1,44711936,44711936,0.52,209137664,209137664,3.3,3.2,3.4,827850752,827850752,827850752,8126898176,8126898176,8126898176
0.0065,44711936,44711936,0.17,209244160,209244160,2.6,2.8,2.4,827850752,827850752,827850752,8126898176,8126898176,8126898176
0.006,44711936,44711936,0.18,209137664,209137664,3.4,3.4,3.4,827850752,827850752,827850752,8126898176,8126898176,8126898176
0.0069,44711936,44711936,0.18,209244160,209244160,2.8,2.4,3.2,828108800,828108800,828108800,8126898176,8126898176,8126898176
0.0068,44711936,44711936,0.17,209137664,209137664,3.5,3.4,3.6,828104704,828104704,828104704,8126898176,8126898176,8126898176
0.45,44711936,44711936,0.29,209272832,209272832,4.6,4.8,4.4,828620800,828620800,828620800,8126898176,8126898176,8126898176
4.8,44711936,44711936,2,209055744,209055744,20,20,19,827846656,827846656,827846656,8126898176,8126898176,8126898176
10,44711936,44711936,3.9,209215488,209215488,26,25,27,828104704,828104704,828104704,8126898176,8126898176,8126898176
10,44711936,44711936,4.5,209055744,209055744,26,29,24,828104704,828104704,828104704,8126898176,8126898176,8126898176
9.5,44711936,44711936,4.5,209346560,209346560,25,27,24,827846656,827846656,827846656,8126898176,8126898176,8126898176
11,44711936,44711936,4.5,209321984,209321984,22,23,21,828104704,828104704,828104704,8126898176,8126898176,8126898176
9.3,44711936,44711936,4.4,209420288,209420288,22,20,24,828104704,828104704,828104704,8126898176,8126898176,8126898176
7.7,44711936,44711936,3.7,209235968,209235968,22,22,22,828104704,828104704,828104704,8126898176,8126898176,8126898176
8.5,44711936,44711936,4.1,209420288,209420288,23,22,24,828088320,828088320,828088320,8126898176,8126898176,8126898176
9.1,44711936,44711936,4.7,209260544,209260544,22,21,22,827830272,827830272,827830272,8126898176,8126898176,8126898176
7.9,44711936,44711936,4.2,209543168,209543168,23,21,26,827830272,827830272,827830272,8126898176,8126898176,8126898176
8.9,44711936,44711936,4,209379328,209379328,25,24,27,827826176,827826176,827826176,8126898176,8126898176,8126898176
12,44711936,44711936,4.9,209514496,209514496,27,25,29,827826176,827826176,827826176,8126898176,8126898176,8126898176
10,44711936,44711936,6.4,209666048,209666048,26,29,23,828084224,828084224,828084224,8126898176,8126898176,8126898176
7.1,44711936,44711936,5.6,209629184,209629184,19,17,21,828084224,828084224,828084224,8126898176,8126898176,8126898176
7,44711936,44711936,3.8,209563648,209563648,20,22,18,828084224,828084224,828084224,8126898176,8126898176,8126898176
7.5,44711936,44711936,3.5,209653760,209653760,21,19,22,828084224,828084224,828084224,8126898176,8126898176,8126898176
7.2,44711936,44711936,4,209747968,209747968,20,22,18,828338176,828338176,828338176,8126898176,8126898176,8126898176
7.8,44711936,44711936,3.8,209817600,209817600,23,26,20,827822080,827822080,827822080,8126898176,8126898176,8126898176
8.4,44711936,44711936,4.3,209678336,209678336,21,21,21,827822080,827822080,827822080,8126898176,8126898176,8126898176
6.2,44711936,44711936,4.2,209727488,209727488,16,17,16,827822080,827822080,827822080,8126898176,8126898176,8126898176
3.1,44711936,44711936,1.7,209604608,209604608,6,6.2,5.8,828080128,828080128,828080128,8126898176,8126898176,8126898176
1,44711936,44711936,0.38,209604608,209604608,3.7,3.8,3.6,828080128,828080128,828080128,8126898176,8126898176,8126898176
0.0075,44711936,44711936,0.23,209604608,209604608,2.9,3,2.8,827809792,827809792,827809792,8126898176,8126898176,8126898176
0.0066,44711936,44711936,0.21,209694720,209694720,4.1,4.2,4,827809792,827809792,827809792,8126898176,8126898176,8126898176
0.0064,44711936,44711936,1.3,209588224,209588224,5.6,3.4,7.8,827809792,827809792,827809792,8126898176,8126898176,8126898176
0.0059,44711936,44711936,1.3,209678336,209678336,3.8,3.6,4,828067840,828067840,828067840,8126898176,8126898176,8126898176
0.42,44711936,44711936,0.46,209604608,209604608,5.4,5.6,5.2,828067840,828067840,828067840,8126898176,8126898176,8126898176
2.6,44711936,44711936,1.3,209645568,209645568,13,14,13,828841984,828841984,828841984,8126898176,8126898176,8126898176
4.9,44711936,44711936,2.4,209707008,209707008,15,16,14,828067840,828067840,828067840,8126898176,8126898176,8126898176
5.1,44711936,44711936,3.1,209899520,209899520,17,19,15,827809792,827809792,827809792,8126898176,8126898176,8126898176
6.3,44711936,44711936,3.2,209707008,209707008,17,16,18,827809792,827809792,827809792,8126898176,8126898176,8126898176
6.5,44711936,44711936,3.1,209649664,209649664,18,17,20,827809792,827809792,827809792,8126898176,8126898176,8126898176
7,44711936,44711936,3,209702912,209702912,16,18,15,827809792,827809792,827809792,8126898176,8126898176,8126898176
6.5,44711936,44711936,2.7,209756160,209756160,17,18,16,828063744,828063744,828063744,8126898176,8126898176,8126898176
5.7,44711936,44711936,2.9,209690624,209690624,16,17,14,827805696,827805696,827805696,8126898176,8126898176,8126898176
6.4,44711936,44711936,2.8,209874944,209874944,17,18,15,828063744,828063744,828063744,8126898176,8126898176,8126898176
5.5,44711936,44711936,4.1,210235392,210235392,20,20,19,828321792,828321792,828321792,8126898176,8126898176,8126898176
6.3,44711936,44711936,4.5,210169856,210169856,17,16,18,828063744,828063744,828063744,8126898176,8126898176,8126898176
6.5,44711936,44711936,3.1,210231296,210231296,16,15,17,828063744,828063744,828063744,8126898176,8126898176,8126898176
5.8,44711936,44711936,2.8,210153472,210153472,17,18,16,828063744,828063744,828063744,8126898176,8126898176,8126898176
5.9,44711936,44711936,2.8,210092032,210092032,15,16,14,828063744,828063744,828063744,8126898176,8126898176,8126898176
5.6,44711936,44711936,3.1,210034688,210034688,18,19,17,828063744,828063744,828063744,8126898176,8126898176,8126898176
6.5,44711936,44711936,3.6,210116608,210116608,19,20,17,828063744,828063744,828063744,8126898176,8126898176,8126898176
7,44711936,44711936,3.3,210046976,210046976,20,21,19,828063744,828063744,828063744,8126898176,8126898176,8126898176
6.4,44711936,44711936,2.9,210235392,210235392,18,16,20,828063744,828063744,828063744,8126898176,8126898176,8126898176
5.6,44711936,44711936,2.7,210141184,210141184,11,12,10,827797504,827797504,827797504,8126898176,8126898176,8126898176
2.3,44711936,44711936,1.4,210145280,210145280,3.2,3.2,3.2,828051456,828051456,828051456,8126898176,8126898176,8126898176
0.19,44711936,44711936,0.19,210149376,210149376,3.6,4,3.2,827793408,827793408,827793408,8126898176,8126898176,8126898176
0.0067,44711936,44711936,1.2,210051072,210051072,5.5,4,7,828051456,828051456,828051456,8126898176,8126898176,8126898176
0.0059,44711936,44711936,1.2,210165760,210165760,3.7,4.4,3,828051456,828051456,828051456,8126898176,8126898176,8126898176
0.0058,44711936,44711936,0.19,210051072,210051072,3.1,2.8,3.4,828051456,828051456,828051456,8126898176,8126898176,8126898176
0.0066,44711936,44711936,0.19,210165760,210165760,3.5,4,3,828051456,828051456,828051456,8126898176,8126898176,8126898176
1.2,44711936,44711936,0.61,210071552,210071552,8.8,10,7.2,827789312,827789312,827789312,8126898176,8126898176,8126898176
6,44711936,44711936,2.1,210157568,210157568,21,22,19,828047360,828047360,828047360,8126898176,8126898176,8126898176
8.5,44711936,44711936,3.7,210116608,210116608,23,26,19,828047360,828047360,828047360,8126898176,8126898176,8126898176
8.8,44711936,44711936,4.3,210210816,210210816,25,27,23,827789312,827789312,827789312,8126898176,8126898176,8126898176
8.7,44711936,44711936,4.4,210173952,210173952,22,25,19,828047360,828047360,828047360,8126898176,8126898176,8126898176
8.4,44711936,44711936,4.4,210145280,210145280,21,23,20,828555264,828555264,828555264,8126898176,8126898176,8126898176
8.3,44711936,44711936,4.1,210235392,210235392,20,23,18,827781120,827781120,827781120,8126898176,8126898176,8126898176
7.2,44711936,44711936,3.9,210198528,210198528,22,21,23,827781120,827781120,827781120,8126898176,8126898176,8126898176
8.3,44711936,44711936,5.4,210038784,210038784,26,22,30,827781120,827781120,827781120,8126898176,8126898176,8126898176
8.4,44711936,44711936,6.1,210153472,210153472,23,22,24,827781120,827781120,827781120,8126898176,8126898176,8126898176
9.5,44711936,44711936,4.3,210104320,210104320,24,22,25,827781120,827781120,827781120,8126898176,8126898176,8126898176
9.8,44711936,44711936,4.6,210100224,210100224,26,24,29,827748352,827748352,827748352,8126898176,8126898176,8126898176
9.2,44711936,44711936,4.8,210190336,210190336,23,22,24,828010496,828010496,828010496,8126898176,8126898176,8126898176
8.8,44711936,44711936,4.1,210161664,210161664,19,20,18,827486208,827486208,827486208,8126898176,8126898176,8126898176
7.1,44711936,44711936,3.9,210231296,210231296,18,16,20,827744256,827744256,827744256,8126898176,8126898176,8126898176
6.5,44711936,44711936,3.6,210317312,210317312,20,19,21,827727872,827727872,827727872,8126898176,8126898176,8126898176
6.2,44711936,44711936,3.9,210276352,210276352,20,22,17,827727872,827727872,827727872,8126898176,8126898176,8126898176
7.8,44711936,44711936,4.1,210239488,210239488,22,22,21,827985920,827985920,827985920,8126898176,8126898176,8126898176
8.4,44711936,44711936,3.9,210329600,210329600,21,22,20,827719680,827719680,827719680,8126898176,8126898176,8126898176
7,44711936,44711936,3.7,210272256,210272256,20,18,21,827719680,827719680,827719680,8126898176,8126898176,8126898176
4.8,44711936,44711936,4.1,210313216,210313216,14,16,12,828235776,828235776,828235776,8126898176,8126898176,8126898176
1.5,44711936,44711936,2.5,210190336,210190336,3.8,4,3.6,827977728,827977728,827977728,8126898176,8126898176,8126898176
0.0074,44711936,44711936,0.22,210190336,210190336,2.9,2.6,3.2,827977728,827977728,827977728,8126898176,8126898176,8126898176
0.0063,44711936,44711936,0.2,210149376,210149376,3.5,3.8,3.2,827719680,827719680,827719680,8126898176,8126898176,8126898176
0.0069,44711936,44711936,0.22,210059264,210059264,2.7,3,2.4,827977728,827977728,827977728,8126898176,8126898176,8126898176
0.0063,44711936,44711936,0.21,210153472,210153472,3.6,3.2,4,828235776,828235776,828235776,8126898176,8126898176,8126898176
0.015,44711936,44711936,0.17,210059264,210059264,3,2.8,3.2,827719680,827719680,827719680,8126898176,8126898176,8126898176
1.8,44711936,44711936,0.99,210096128,210096128,9.9,11,8.8,827719680,827719680,827719680,8126898176,8126898176,8126898176
4.3,44711936,44711936,2,210268160,210268160,15,17,14,827977728,827977728,827977728,8126898176,8126898176,8126898176
5.3,44711936,44711936,2.9,210214912,210214912,17,19,14,827977728,827977728,827977728,8126898176,8126898176,8126898176
6,44711936,44711936,3.1,210374656,210374656,16,15,17,827703296,827703296,827703296,8126898176,8126898176,8126898176
6.2,44711936,44711936,2.8,210419712,210419712,19,20,18,827961344,827961344,827961344,8126898176,8126898176,8126898176
5.8,44711936,44711936,4.2,210345984,210345984,20,23,17,827961344,827961344,827961344,8126898176,8126898176,8126898176
6.2,44711936,44711936,4.1,210169856,210169856,18,16,19,827703296,827703296,827703296,8126898176,8126898176,8126898176
6.7,44711936,44711936,3,210358272,210358272,16,14,17,827703296,827703296,827703296,8126898176,8126898176,8126898176
5.2,44711936,44711936,3,210292736,210292736,16,17,15,827961344,827961344,827961344,8126898176,8126898176,8126898176
5.1,44711936,44711936,2.7,210210816,210210816,16,20,13,827957248,827957248,827957248,8126898176,8126898176,8126898176
5.6,44711936,44711936,2.9,210284544,210284544,17,16,18,828215296,828215296,828215296,8126898176,8126898176,8126898176
6.1,44711936,44711936,3.2,210366464,210366464,15,18,12,827957248,827957248,827957248,8126898176,8126898176,8126898176
6,44711936,44711936,3.1,209793024,209793024,17,18,15,827699200,827699200,827699200,8126898176,8126898176,8126898176
4.8,44711936,44711936,2.9,209731584,209731584,15,14,17,827699200,827699200,827699200,8126898176,8126898176,8126898176
4.8,44711936,44711936,2.7,209842176,209842176,16,14,19,827957248,827957248,827957248,8126898176,8126898176,8126898176
6.1,44711936,44711936,3.3,209940480,209940480,19,20,17,827953152,827953152,827953152,8126898176,8126898176,8126898176
7,44711936,44711936,4,209969152,209969152,20,24,17,827953152,827953152,827953152,8126898176,8126898176,8126898176
7.1,44711936,44711936,5,210145280,210145280,22,20,25,827953152,827953152,827953152,8126898176,8126898176,8126898176
6.6,44711936,44711936,4.4,210198528,210198528,17,18,15,828985344,828985344,828985344,8126898176,8126898176,8126898176
4,44711936,44711936,1.7,210206720,210206720,6.4,7.4,5.4,827695104,827695104,827695104,8126898176,8126898176,8126898176
1.2,44711936,44711936,0.5,210288640,210288640,3.7,4,3.4,827953152,827953152,827953152,8126898176,8126898176,8126898176
0.0087,44711936,44711936,0.21,210206720,210206720,2.7,3,2.4,827949056,827949056,827949056,8126898176,8126898176,8126898176
0.0066,44711936,44711936,0.19,210288640,210288640,3.4,3.2,3.6,827691008,827691008,827691008,8126898176,8126898176,8126898176
0.0064,44711936,44711936,0.18,210206720,210206720,2.8,3,2.6,827949056,827949056,827949056,8126898176,8126898176,8126898176
0.007,44711936,44711936,0.2,210288640,210288640,3.5,3.6,3.4,827691008,827691008,827691008,8126898176,8126898176,8126898176
0.3,44711936,44711936,0.43,210219008,210219008,5.4,6.2,4.6,827949056,827949056,827949056,8126898176,8126898176,8126898176
3.1,44711936,44711936,1.4,210268160,210268160,18,18,17,827949056,827949056,827949056,8126898176,8126898176,8126898176
9.4,44711936,44711936,3.4,210366464,210366464,24,24,23,827686912,827686912,827686912,8126898176,8126898176,8126898176
11,44711936,44711936,4.9,210362368,210362368,26,26,26,828203008,828203008,828203008,8126898176,8126898176,8126898176
10,44711936,44711936,4.3,210432000,210432000,27,27,27,827944960,827944960,827944960,8126898176,8126898176,8126898176
8.6,44711936,44711936,5.2,210690048,210690048,23,21,26,827944960,827944960,827944960,8126898176,8126898176,8126898176
8.1,44711936,44711936,5.3,210767872,210767872,22,22,22,827686912,827686912,827686912,8126898176,8126898176,8126898176
9.2,44711936,44711936,4,210759680,210759680,23,24,21,827944960,827944960,827944960,8126898176,8126898176,8126898176
8.5,44711936,44711936,4.7,210857984,210857984,23,22,23,827682816,827682816,827682816,8126898176,8126898176,8126898176
7.8,44711936,44711936,4.1,210935808,210935808,22,23,21,827682816,827682816,827682816,8126898176,8126898176,8126898176
8.3,44711936,44711936,4.3,210792448,210792448,23,19,27,827715584,827715584,827715584,8126898176,8126898176,8126898176
10,44711936,44711936,5.1,210976768,210976768,27,25,29,827973632,827973632,827973632,8126898176,8126898176,8126898176
11,44711936,44711936,4.7,211083264,211083264,26,23,28,827973632,827973632,827973632,8126898176,8126898176,8126898176
9.3,44711936,44711936,4.6,211185664,211185664,22,24,21,827973632,827973632,827973632,8126898176,8126898176,8126898176
6.6,44711936,44711936,4,211128320,211128320,18,18,19,827957248,827957248,827957248,8126898176,8126898176,8126898176
7.3,44711936,44711936,3.4,211066880,211066880,21,18,24,827957248,827957248,827957248,8126898176,8126898176,8126898176
7.8,44711936,44711936,3.5,211271680,211271680,24,29,20,827957248,827957248,827957248,8126898176,8126898176,8126898176
7.8,44711936,44711936,5.3,211324928,211324928,21,21,22,827957248,827957248,827957248,8126898176,8126898176,8126898176
8,44711936,44711936,6.1,211431424,211431424,23,26,20,827957248,827957248,827957248,8126898176,8126898176,8126898176
7.7,44711936,44711936,4.3,211247104,211247104,22,22,21,827699200,827699200,827699200,8126898176,8126898176,8126898176
6.8,44711936,44711936,3.1,211427328,211427328,14,14,13,827957248,827957248,827957248,8126898176,8126898176,8126898176
2.8,44711936,44711936,1.7,211402752,211402752,5.1,5.4,4.8,828215296,828215296,828215296,8126898176,8126898176,8126898176
0.21,44711936,44711936,0.43,211308544,211308544,2.9,3,2.8,827957248,827957248,827957248,8126898176,8126898176,8126898176
0.0062,44711936,44711936,0.19,211406848,211406848,3.5,3.6,3.4,827940864,827940864,827940864,8126898176,8126898176,8126898176
0.0065,44711936,44711936,0.19,211308544,211308544,2.8,2.8,2.8,827908096,827908096,827908096,8126898176,8126898176,8126898176
0.0071,44711936,44711936,0.2,211406848,211406848,3.6,4,3.2,827650048,827650048,827650048,8126898176,8126898176,8126898176
0.0067,44711936,44711936,0.2,211308544,211308544,2.7,2.8,2.6,827904000,827904000,827904000,8126898176,8126898176,8126898176
0.63,44711936,44711936,0.57,211329024,211329024,6.9,7.2,6.6,827904000,827904000,827904000,8126898176,8126898176,8126898176
3.7,44711936,44711936,2.8,211382272,211382272,16,16,15,827904000,827904000,827904000,8126898176,8126898176,8126898176
5.6,44711936,44711936,3.8,211435520,211435520,19,23,15,827645952,827645952,827645952,8126898176,8126898176,8126898176
5.5,44711936,44711936,3.1,211509248,211509248,19,20,17,827904000,827904000,827904000,8126898176,8126898176,8126898176
6,44711936,44711936,3.3,211709952,211709952,19,18,19,827904000,827904000,827904000,8126898176,8126898176,8126898176
7.9,44711936,44711936,3.5,211660800,211660800,18,17,19,827899904,827899904,827899904,8126898176,8126898176,8126898176
7.6,44711936,44711936,3.3,211591168,211591168,18,18,18,827641856,827641856,827641856,8126898176,8126898176,8126898176
6,44711936,44711936,2.9,211648512,211648512,17,16,17,827899904,827899904,827899904,8126898176,8126898176,8126898176
6.5,44711936,44711936,2.6,211562496,211562496,17,19,15,827641856,827641856,827641856,8126898176,8126898176,8126898176
6.6,44711936,44711936,3.1,211779584,211779584,17,18,15,827899904,827899904,827899904,8126898176,8126898176,8126898176
6.6,44711936,44711936,3.4,211845120,211845120,19,18,19,827633664,827633664,827633664,8126898176,8126898176,8126898176
5.5,44711936,44711936,3,211771392,211771392,16,14,18,827625472,827625472,827625472,8126898176,8126898176,8126898176
6.1,44711936,44711936,3.2,211845120,211845120,18,19,17,827883520,827883520,827883520,8126898176,8126898176,8126898176
7,44711936,44711936,3.3,211898368,211898368,17,19,14,827883520,827883520,827883520,8126898176,8126898176,8126898176
6,44711936,44711936,4.3,211701760,211701760,20,18,21,827883520,827883520,827883520,8126898176,8126898176,8126898176
6.4,44711936,44711936,4.6,211771392,211771392,19,17,21,827625472,827625472,827625472,8126898176,8126898176,8126898176
7.7,44711936,44711936,3.4,211718144,211718144,20,21,19,827883520,827883520,827883520,8126898176,8126898176,8126898176
6.7,44711936,44711936,3.6,211800064,211800064,19,19,18,827879424,827879424,827879424,8126898176,8126898176,8126898176
6.5,44711936,44711936,3.4,211861504,211861504,18,19,18,827879424,827879424,827879424,8126898176,8126898176,8126898176
5.4,44711936,44711936,2.3,212017152,212017152,9.7,8.6,11,828137472,828137472,828137472,8126898176,8126898176,8126898176
1.8,44711936,44711936,0.97,211976192,211976192,3.8,3.8,3.8,827879424,827879424,827879424,8126898176,8126898176,8126898176
0.24,44711936,44711936,0.24,211898368,211898368,2.8,3.4,2.2,827879424,827879424,827879424,8126898176,8126898176,8126898176
